"network","park","plot_name","plot_number","x_coord","y_coord","year","cycle","guild","plot.freq","avg.quad.r","avg.cover","quad.freq","qpct.freq","num.plot.spp","mean.lat","lat.rank"
"ERMN","BLUE","BLUE-001","1",502724,4161676,2011,2,"Shrub",1,0.083333333,0.008333333,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-001","1",502724,4161676,2011,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-001","1",502724,4161676,2015,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-001","1",502724,4161676,2015,3,"Herbaceous",1,0.083333333,0.008333333,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-001","1",502724,4161676,2015,3,"Shrub",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-001","1",502724,4161676,2015,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2008,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2008,1,"Herbaceous",1,0.083333333,0.008333333,1,8.3333333,3,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2008,1,"Shrub",1,0,0,0,0,2,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2008,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2012,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2012,2,"Herbaceous",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2012,2,"Shrub",1,0,0,0,0,3,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2012,2,"Tree",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2016,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2016,3,"Herbaceous",1,0.166666667,0.016666667,2,16.6666667,1,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2016,3,"Shrub",1,0,0,0,0,2,4157935.61320755,6
"ERMN","BLUE","BLUE-003","3",504349,4161433,2016,3,"Tree",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-004","4",504598,4161426,2011,2,"Graminoid",1,0.25,0.141666667,3,25,1,4157935.61320755,6
"ERMN","BLUE","BLUE-004","4",504598,4161426,2011,2,"Herbaceous",1,2.166666667,8.683333333,12,100,6,4157935.61320755,6
"ERMN","BLUE","BLUE-004","4",504598,4161426,2011,2,"Shrub",1,0.5,7.3,6,50,3,4157935.61320755,6
"ERMN","BLUE","BLUE-004","4",504598,4161426,2011,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-004","4",504598,4161426,2015,3,"Graminoid",1,0.5,10.21666667,6,50,1,4157935.61320755,6
"ERMN","BLUE","BLUE-004","4",504598,4161426,2015,3,"Herbaceous",1,1.166666667,6.833333333,11,91.6666667,4,4157935.61320755,6
"ERMN","BLUE","BLUE-004","4",504598,4161426,2015,3,"Shrub",1,0.583333333,11.45833333,7,58.3333333,3,4157935.61320755,6
"ERMN","BLUE","BLUE-004","4",504598,4161426,2015,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2010,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2010,1,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2010,1,"Shrub",1,0.083333333,0.291666667,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2010,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2014,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2014,2,"Herbaceous",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2014,2,"Shrub",1,0.083333333,1.458333333,1,8.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2014,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2018,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2018,3,"Herbaceous",1,0.083333333,0.008333333,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2018,3,"Shrub",1,0.083333333,3.125,1,8.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-011","11",502355,4160941,2018,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-013","13",503087,4160936,2011,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-013","13",503087,4160936,2011,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-013","13",503087,4160936,2011,2,"Shrub",1,0,0,0,0,2,4157935.61320755,6
"ERMN","BLUE","BLUE-013","13",503087,4160936,2011,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-013","13",503087,4160936,2015,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-013","13",503087,4160936,2015,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-013","13",503087,4160936,2015,3,"Shrub",1,0,0,0,0,2,4157935.61320755,6
"ERMN","BLUE","BLUE-013","13",503087,4160936,2015,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-016","16",503852,4160934,2011,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-016","16",503852,4160934,2011,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-016","16",503852,4160934,2011,2,"Shrub",1,0,0,0,0,3,4157935.61320755,6
"ERMN","BLUE","BLUE-016","16",503852,4160934,2011,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-016","16",503852,4160934,2015,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-016","16",503852,4160934,2015,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-016","16",503852,4160934,2015,3,"Shrub",1,0.083333333,0.008333333,1,8.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-016","16",503852,4160934,2015,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-019","19",505085,4160925,2011,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-019","19",505085,4160925,2011,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-019","19",505085,4160925,2011,2,"Shrub",1,0.083333333,0.625,1,8.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-019","19",505085,4160925,2011,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-019","19",505085,4160925,2015,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-019","19",505085,4160925,2015,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-019","19",505085,4160925,2015,3,"Shrub",1,0.166666667,0.916666667,2,16.6666667,2,4157935.61320755,6
"ERMN","BLUE","BLUE-019","19",505085,4160925,2015,3,"Tree",1,0.083333333,0.008333333,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2009,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2009,1,"Herbaceous",1,0.666666667,18.925,8,66.6666667,1,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2009,1,"Shrub",1,0.666666667,10,8,66.6666667,3,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2009,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2013,2,"Graminoid",1,0.083333333,0.125,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2013,2,"Herbaceous",1,1.833333333,28.03333333,12,100,4,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2013,2,"Shrub",1,0.916666667,4.475,10,83.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2013,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2017,3,"Graminoid",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2017,3,"Herbaceous",1,1.333333333,16.66666667,11,91.6666667,4,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2017,3,"Shrub",1,0.833333333,1.666666667,10,83.3333333,3,4157935.61320755,6
"ERMN","BLUE","BLUE-027","27",504471,4160680,2017,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2008,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2008,1,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2008,1,"Shrub",1,0,0,0,0,2,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2008,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2012,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2012,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2012,2,"Shrub",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2012,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2016,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2016,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2016,3,"Shrub",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-030","30",502350,4160426,2016,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2009,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2009,1,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2009,1,"Shrub",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2009,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2013,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2013,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2013,2,"Shrub",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2013,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2017,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2017,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2017,3,"Shrub",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-034","34",503361,4160427,2017,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2010,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2010,1,"Herbaceous",1,1.25,6.541666667,9,75,4,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2010,1,"Shrub",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2010,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2014,2,"Graminoid",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2014,2,"Herbaceous",1,1.75,29.625,12,100,4,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2014,2,"Shrub",1,0.25,5.625,3,25,1,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2014,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2018,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2018,3,"Herbaceous",1,1.25,7.425,12,100,2,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2018,3,"Shrub",1,0.166666667,1.75,2,16.6666667,1,4157935.61320755,6
"ERMN","BLUE","BLUE-038","38",504339,4160432,2018,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2009,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2009,1,"Herbaceous",1,0.583333333,5.758333333,7,58.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2009,1,"Shrub",1,0.333333333,3.766666667,4,33.3333333,4,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2009,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2013,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2013,2,"Herbaceous",1,1,1.2,10,83.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2013,2,"Shrub",1,0.833333333,2.066666667,10,83.3333333,4,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2013,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2017,3,"Graminoid",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2017,3,"Herbaceous",1,0.916666667,3.758333333,11,91.6666667,1,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2017,3,"Shrub",1,1,3.416666667,10,83.3333333,3,4157935.61320755,6
"ERMN","BLUE","BLUE-040","40",502478,4160169,2017,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2010,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2010,1,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2010,1,"Shrub",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2010,1,"Tree",1,0.166666667,0.016666667,2,16.6666667,1,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2014,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2014,2,"Herbaceous",1,0.083333333,0.291666667,1,8.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2014,2,"Shrub",1,0.083333333,1.458333333,1,8.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2014,2,"Tree",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2018,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2018,3,"Herbaceous",1,0.25,0.708333333,3,25,1,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2018,3,"Shrub",1,0.083333333,0.291666667,1,8.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-041","41",502719,4160187,2018,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-043","43",503222,4160181,2011,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-043","43",503222,4160181,2011,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-043","43",503222,4160181,2011,2,"Shrub",1,0.083333333,0.008333333,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-043","43",503222,4160181,2011,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-043","43",503222,4160181,2015,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-043","43",503222,4160181,2015,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-043","43",503222,4160181,2015,3,"Shrub",1,0.166666667,0.016666667,2,16.6666667,2,4157935.61320755,6
"ERMN","BLUE","BLUE-043","43",503222,4160181,2015,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2009,1,"Graminoid",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2009,1,"Herbaceous",1,1.083333333,10.50833333,10,83.3333333,4,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2009,1,"Shrub",1,0.25,3.375,3,25,2,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2009,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2013,2,"Graminoid",1,0.5,1.966666667,6,50,1,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2013,2,"Herbaceous",1,0.75,14.05833333,8,66.6666667,3,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2013,2,"Shrub",1,0.333333333,5,4,33.3333333,2,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2013,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2017,3,"Graminoid",1,0.583333333,2.641666667,7,58.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2017,3,"Herbaceous",1,0.666666667,7.883333333,7,58.3333333,3,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2017,3,"Shrub",1,0.25,1.758333333,3,25,3,4157935.61320755,6
"ERMN","BLUE","BLUE-044","44",503479,4160174,2017,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2008,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2008,1,"Herbaceous",1,1.25,7.091666667,11,91.6666667,4,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2008,1,"Shrub",1,0.666666667,2.883333333,8,66.6666667,3,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2008,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2012,2,"Graminoid",1,0.083333333,0.008333333,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2012,2,"Herbaceous",1,1.083333333,3.208333333,11,91.6666667,3,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2012,2,"Shrub",1,1,7.266666667,11,91.6666667,3,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2012,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2016,3,"Graminoid",1,0.166666667,2.083333333,2,16.6666667,1,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2016,3,"Herbaceous",1,1.416666667,5.425,12,100,3,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2016,3,"Shrub",1,1,5.316666667,11,91.6666667,2,4157935.61320755,6
"ERMN","BLUE","BLUE-047","47",504236,4160181,2016,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2008,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2008,1,"Herbaceous",1,0.5,0.85,6,50,1,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2008,1,"Shrub",1,0.25,3.258333333,3,25,1,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2008,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2012,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2012,2,"Herbaceous",1,0.416666667,0.558333333,5,41.6666667,2,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2012,2,"Shrub",1,0.333333333,1.716666667,4,33.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2012,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2016,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2016,3,"Herbaceous",1,0.166666667,1.466666667,2,16.6666667,1,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2016,3,"Shrub",1,0.25,4.591666667,3,25,2,4157935.61320755,6
"ERMN","BLUE","BLUE-049","49",504731,4160184,2016,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-061","61",502206,4159195,2011,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-061","61",502206,4159195,2011,2,"Herbaceous",1,0.916666667,3.691666667,8,66.6666667,4,4157935.61320755,6
"ERMN","BLUE","BLUE-061","61",502206,4159195,2011,2,"Shrub",1,1,5.05,10,83.3333333,4,4157935.61320755,6
"ERMN","BLUE","BLUE-061","61",502206,4159195,2011,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-061","61",502206,4159195,2015,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-061","61",502206,4159195,2015,3,"Herbaceous",1,0.833333333,9.566666667,7,58.3333333,4,4157935.61320755,6
"ERMN","BLUE","BLUE-061","61",502206,4159195,2015,3,"Shrub",1,0.916666667,8.908333333,10,83.3333333,4,4157935.61320755,6
"ERMN","BLUE","BLUE-061","61",502206,4159195,2015,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2008,1,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2008,1,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2008,1,"Shrub",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2008,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2012,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2012,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2012,2,"Shrub",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2012,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2016,3,"Graminoid",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2016,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2016,3,"Shrub",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-063","63",502728,4159171,2016,3,"Tree",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2010,1,"Graminoid",1,0.25,1.041666667,3,25,1,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2010,1,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2010,1,"Shrub",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2010,1,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2014,2,"Graminoid",1,0.083333333,0.008333333,1,8.3333333,1,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2014,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2014,2,"Shrub",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2014,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2018,3,"Graminoid",1,0.25,0.025,3,25,1,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2018,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2018,3,"Shrub",1,0,0,0,0,2,4157935.61320755,6
"ERMN","BLUE","BLUE-071","71",502719,4158686,2018,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-072","72",501107,4158428,2011,2,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-072","72",501107,4158428,2011,2,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-072","72",501107,4158428,2011,2,"Shrub",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-072","72",501107,4158428,2011,2,"Tree",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-072","72",501107,4158428,2015,3,"Graminoid",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-072","72",501107,4158428,2015,3,"Herbaceous",0,0,0,0,0,0,4157935.61320755,6
"ERMN","BLUE","BLUE-072","72",501107,4158428,2015,3,"Shrub",1,0,0,0,0,1,4157935.61320755,6
"ERMN","BLUE","BLUE-072","72",501107,4158428,2015,3,"Tree",0,0,0,0,0,0,4157935.61320755,6
