"","park","plot_name","year","network","x_coord","y_coord","cycle","guild","num.plot.spp","avg.quad.r","avg.cover","quad.freq","qpct.freq"
"2685","MANA","MANA-0039",2011,"NCRN",279500,4300750,2,"Trees",0,0,NA,0,0
"2686","MANA","MANA-0039",2007,"NCRN",279500,4300750,1,"Graminoids",0,0,0,0,0
"2687","MANA","MANA-0039",2007,"NCRN",279500,4300750,1,"Herbaceous",1,0.583333333333333,2.58333333333333,7,58.3333333333333
"2688","MANA","MANA-0039",2007,"NCRN",279500,4300750,1,"Shrubs-Micro",0,0,NA,0,0
"2689","MANA","MANA-0039",2007,"NCRN",279500,4300750,1,"Shrubs-Quad",0,0,0,0,0
"2690","MANA","MANA-0039",2007,"NCRN",279500,4300750,1,"Trees",0,0,NA,0,0
"2691","MANA","MANA-0039",2015,"NCRN",279500,4300750,3,"Graminoids",1,0.5,12,6,50
"2692","MANA","MANA-0039",2015,"NCRN",279500,4300750,3,"Herbaceous",1,0.5,3.08333333333333,6,50
"2693","MANA","MANA-0039",2015,"NCRN",279500,4300750,3,"Shrubs-Micro",0,0,NA,0,0
"2694","MANA","MANA-0039",2015,"NCRN",279500,4300750,3,"Shrubs-Quad",2,0.25,0.5,3,25
"2695","MANA","MANA-0039",2015,"NCRN",279500,4300750,3,"Trees",0,0,NA,0,0
"2696","MANA","MANA-0054",2014,"NCRN",279250,4300500,2,"Graminoids",1,0.166666666666667,2.08333333333333,2,16.6666666666667
"2697","MANA","MANA-0054",2014,"NCRN",279250,4300500,2,"Herbaceous",2,0.333333333333333,2.91666666666667,3,25
"2698","MANA","MANA-0054",2014,"NCRN",279250,4300500,2,"Shrubs-Micro",0,0,NA,0,0
"2699","MANA","MANA-0054",2014,"NCRN",279250,4300500,2,"Shrubs-Quad",0,0,0,0,0
"2700","MANA","MANA-0054",2014,"NCRN",279250,4300500,2,"Trees",0,0,NA,0,0
"2701","MANA","MANA-0054",2010,"NCRN",279250,4300500,1,"Graminoids",0,0,0,0,0
"2702","MANA","MANA-0054",2010,"NCRN",279250,4300500,1,"Herbaceous",1,0.166666666666667,0.166666666666667,2,16.6666666666667
"2703","MANA","MANA-0054",2010,"NCRN",279250,4300500,1,"Shrubs-Micro",0,0,NA,0,0
"2704","MANA","MANA-0054",2010,"NCRN",279250,4300500,1,"Shrubs-Quad",0,0,0,0,0
"2705","MANA","MANA-0054",2010,"NCRN",279250,4300500,1,"Trees",0,0,NA,0,0
"2706","MANA","MANA-0054",2018,"NCRN",279250,4300500,3,"Graminoids",1,0.166666666666667,1.41666666666667,2,16.6666666666667
"2707","MANA","MANA-0054",2018,"NCRN",279250,4300500,3,"Herbaceous",2,0.5,3.75,5,41.6666666666667
"2708","MANA","MANA-0054",2018,"NCRN",279250,4300500,3,"Shrubs-Micro",0,0,NA,0,0
"2709","MANA","MANA-0054",2018,"NCRN",279250,4300500,3,"Shrubs-Quad",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"2710","MANA","MANA-0054",2018,"NCRN",279250,4300500,3,"Trees",0,0.0833333333333333,NA,1,8.33333333333333
"2711","MANA","MANA-0060",2010,"NCRN",280750,4300500,1,"Graminoids",1,0.166666666666667,2.25,2,16.6666666666667
"2712","MANA","MANA-0060",2010,"NCRN",280750,4300500,1,"Herbaceous",2,1.08333333333333,12.0833333333333,10,83.3333333333333
"2713","MANA","MANA-0060",2010,"NCRN",280750,4300500,1,"Shrubs-Micro",1,0.25,NA,3,25
"2714","MANA","MANA-0060",2010,"NCRN",280750,4300500,1,"Shrubs-Quad",0,0,0,0,0
"2715","MANA","MANA-0060",2010,"NCRN",280750,4300500,1,"Trees",0,0,NA,0,0
"2716","MANA","MANA-0060",2018,"NCRN",280750,4300500,3,"Graminoids",1,0.333333333333333,6.41666666666667,4,33.3333333333333
"2717","MANA","MANA-0060",2018,"NCRN",280750,4300500,3,"Herbaceous",3,1.16666666666667,27.25,11,91.6666666666667
"2718","MANA","MANA-0060",2018,"NCRN",280750,4300500,3,"Shrubs-Micro",2,0.25,NA,2,16.6666666666667
"2719","MANA","MANA-0060",2018,"NCRN",280750,4300500,3,"Shrubs-Quad",1,0.0833333333333333,2.08333333333333,1,8.33333333333333
"2720","MANA","MANA-0060",2018,"NCRN",280750,4300500,3,"Trees",0,0,NA,0,0
"2721","MANA","MANA-0060",2014,"NCRN",280750,4300500,2,"Graminoids",1,0.0833333333333333,1.25,1,8.33333333333333
"2722","MANA","MANA-0060",2014,"NCRN",280750,4300500,2,"Herbaceous",2,0.916666666666667,14.3333333333333,9,75
"2723","MANA","MANA-0060",2014,"NCRN",280750,4300500,2,"Shrubs-Micro",1,0.25,NA,3,25
"2724","MANA","MANA-0060",2014,"NCRN",280750,4300500,2,"Shrubs-Quad",1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"2725","MANA","MANA-0060",2014,"NCRN",280750,4300500,2,"Trees",0,0,NA,0,0
"2726","MANA","MANA-0091",2007,"NCRN",NA,NA,1,"Graminoids",1,0.0833333333333333,1.66666666666667,1,8.33333333333333
"2727","MANA","MANA-0091",2007,"NCRN",NA,NA,1,"Herbaceous",1,1,8.08333333333333,12,100
"2728","MANA","MANA-0091",2007,"NCRN",NA,NA,1,"Shrubs-Micro",0,0,NA,0,0
"2729","MANA","MANA-0091",2007,"NCRN",NA,NA,1,"Shrubs-Quad",0,0,0,0,0
"2730","MANA","MANA-0091",2007,"NCRN",NA,NA,1,"Trees",0,0,NA,0,0
"2731","MANA","MANA-0094",2007,"NCRN",NA,NA,1,"Graminoids",1,0.25,5.08333333333333,3,25
"2732","MANA","MANA-0094",2007,"NCRN",NA,NA,1,"Herbaceous",1,0.75,4.16666666666667,9,75
"2733","MANA","MANA-0094",2007,"NCRN",NA,NA,1,"Shrubs-Micro",0,0,NA,0,0
"2734","MANA","MANA-0094",2007,"NCRN",NA,NA,1,"Shrubs-Quad",1,0.333333333333333,2.66666666666667,4,33.3333333333333
"2735","MANA","MANA-0094",2007,"NCRN",NA,NA,1,"Trees",1,0.0833333333333333,NA,1,8.33333333333333
"2736","MANA","MANA-0106",2011,"NCRN",282250,4300000,2,"Graminoids",1,0.5,6.16666666666667,6,50
"2737","MANA","MANA-0106",2011,"NCRN",282250,4300000,2,"Herbaceous",0,0,0,0,0
"2738","MANA","MANA-0106",2011,"NCRN",282250,4300000,2,"Shrubs-Micro",0,0,NA,0,0
"2739","MANA","MANA-0106",2011,"NCRN",282250,4300000,2,"Shrubs-Quad",0,0,0,0,0
"2740","MANA","MANA-0106",2011,"NCRN",282250,4300000,2,"Trees",0,0,NA,0,0
"2741","MANA","MANA-0106",2007,"NCRN",282250,4300000,1,"Graminoids",1,0.166666666666667,0.166666666666667,2,16.6666666666667
"2742","MANA","MANA-0106",2007,"NCRN",282250,4300000,1,"Herbaceous",0,0,0,0,0
"2743","MANA","MANA-0106",2007,"NCRN",282250,4300000,1,"Shrubs-Micro",0,0,NA,0,0
"2744","MANA","MANA-0106",2007,"NCRN",282250,4300000,1,"Shrubs-Quad",0,0,0,0,0
"2745","MANA","MANA-0106",2007,"NCRN",282250,4300000,1,"Trees",0,0,NA,0,0
"2746","MANA","MANA-0106",2015,"NCRN",282250,4300000,3,"Graminoids",1,0.333333333333333,6.08333333333333,4,33.3333333333333
"2747","MANA","MANA-0106",2015,"NCRN",282250,4300000,3,"Herbaceous",0,0,0,0,0
"2748","MANA","MANA-0106",2015,"NCRN",282250,4300000,3,"Shrubs-Micro",0,0,NA,0,0
"2749","MANA","MANA-0106",2015,"NCRN",282250,4300000,3,"Shrubs-Quad",0,0,0,0,0
"2750","MANA","MANA-0106",2015,"NCRN",282250,4300000,3,"Trees",0,0,NA,0,0
"2751","MANA","MANA-0131",2016,"NCRN",277000,4299500,3,"Graminoids",1,1,37.9166666666667,12,100
"2752","MANA","MANA-0131",2016,"NCRN",277000,4299500,3,"Herbaceous",1,0.0833333333333333,2.25,1,8.33333333333333
"2753","MANA","MANA-0131",2016,"NCRN",277000,4299500,3,"Shrubs-Micro",0,0,NA,0,0
"2754","MANA","MANA-0131",2016,"NCRN",277000,4299500,3,"Shrubs-Quad",0,0,0,0,0
"2755","MANA","MANA-0131",2016,"NCRN",277000,4299500,3,"Trees",0,0,NA,0,0
"2756","MANA","MANA-0131",2012,"NCRN",277000,4299500,2,"Graminoids",1,0.416666666666667,7.83333333333333,5,41.6666666666667
"2757","MANA","MANA-0131",2012,"NCRN",277000,4299500,2,"Herbaceous",1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"2758","MANA","MANA-0131",2012,"NCRN",277000,4299500,2,"Shrubs-Micro",0,0,NA,0,0
"2759","MANA","MANA-0131",2012,"NCRN",277000,4299500,2,"Shrubs-Quad",0,0,0,0,0
"2760","MANA","MANA-0131",2012,"NCRN",277000,4299500,2,"Trees",1,0.0833333333333333,NA,1,8.33333333333333
"2761","MANA","MANA-0131",2008,"NCRN",277000,4299500,1,"Graminoids",1,0.25,3.58333333333333,3,25
"2762","MANA","MANA-0131",2008,"NCRN",277000,4299500,1,"Herbaceous",1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"2763","MANA","MANA-0131",2008,"NCRN",277000,4299500,1,"Shrubs-Micro",0,0,NA,0,0
"2764","MANA","MANA-0131",2008,"NCRN",277000,4299500,1,"Shrubs-Quad",0,0,0,0,0
"2765","MANA","MANA-0131",2008,"NCRN",277000,4299500,1,"Trees",0,0,NA,0,0
"2766","MANA","MANA-0170",2007,"NCRN",282500,4299250,1,"Graminoids",1,0.75,35.1666666666667,9,75
"2767","MANA","MANA-0170",2007,"NCRN",282500,4299250,1,"Herbaceous",2,0.916666666666667,9.58333333333333,11,91.6666666666667
"2768","MANA","MANA-0170",2007,"NCRN",282500,4299250,1,"Shrubs-Micro",0,0,NA,0,0
"2769","MANA","MANA-0170",2007,"NCRN",282500,4299250,1,"Shrubs-Quad",0,0,0,0,0
"2770","MANA","MANA-0170",2007,"NCRN",282500,4299250,1,"Trees",0,0,NA,0,0
"2771","MANA","MANA-0170",2011,"NCRN",282500,4299250,2,"Graminoids",1,0.916666666666667,62.0833333333333,11,91.6666666666667
"2772","MANA","MANA-0170",2011,"NCRN",282500,4299250,2,"Herbaceous",2,0.75,2.25,8,66.6666666666667
"2773","MANA","MANA-0170",2011,"NCRN",282500,4299250,2,"Shrubs-Micro",0,0,NA,0,0
"2774","MANA","MANA-0170",2011,"NCRN",282500,4299250,2,"Shrubs-Quad",0,0,0,0,0
"2775","MANA","MANA-0170",2011,"NCRN",282500,4299250,2,"Trees",0,0,NA,0,0
"2776","MANA","MANA-0170",2015,"NCRN",282500,4299250,3,"Graminoids",1,1,60.8333333333333,12,100
"2777","MANA","MANA-0170",2015,"NCRN",282500,4299250,3,"Herbaceous",2,0.916666666666667,4.25,10,83.3333333333333
"2778","MANA","MANA-0170",2015,"NCRN",282500,4299250,3,"Shrubs-Micro",1,0.0833333333333333,NA,1,8.33333333333333
"2779","MANA","MANA-0170",2015,"NCRN",282500,4299250,3,"Shrubs-Quad",0,0,0,0,0
"2780","MANA","MANA-0170",2015,"NCRN",282500,4299250,3,"Trees",0,0,NA,0,0
"2781","MANA","MANA-0205",2012,"NCRN",279500,4298750,2,"Graminoids",0,0,0,0,0
"2782","MANA","MANA-0205",2012,"NCRN",279500,4298750,2,"Herbaceous",0,0,0,0,0
"2783","MANA","MANA-0205",2012,"NCRN",279500,4298750,2,"Shrubs-Micro",0,0,NA,0,0
"2784","MANA","MANA-0205",2012,"NCRN",279500,4298750,2,"Shrubs-Quad",0,0,0,0,0
"2785","MANA","MANA-0205",2012,"NCRN",279500,4298750,2,"Trees",0,0,NA,0,0
"2786","MANA","MANA-0205",2008,"NCRN",279500,4298750,1,"Graminoids",0,0,0,0,0
"2787","MANA","MANA-0205",2008,"NCRN",279500,4298750,1,"Herbaceous",0,0,0,0,0
"2788","MANA","MANA-0205",2008,"NCRN",279500,4298750,1,"Shrubs-Micro",0,0,NA,0,0
"2789","MANA","MANA-0205",2008,"NCRN",279500,4298750,1,"Shrubs-Quad",0,0,0,0,0
"2790","MANA","MANA-0205",2008,"NCRN",279500,4298750,1,"Trees",0,0,NA,0,0
"2791","MANA","MANA-0205",2016,"NCRN",279500,4298750,3,"Graminoids",0,0,0,0,0
"2792","MANA","MANA-0205",2016,"NCRN",279500,4298750,3,"Herbaceous",0,0,0,0,0
"2793","MANA","MANA-0205",2016,"NCRN",279500,4298750,3,"Shrubs-Micro",0,0,NA,0,0
"2794","MANA","MANA-0205",2016,"NCRN",279500,4298750,3,"Shrubs-Quad",0,0,0,0,0
"2795","MANA","MANA-0205",2016,"NCRN",279500,4298750,3,"Trees",0,0,NA,0,0
"2796","MANA","MANA-0218",2016,"NCRN",283500,4298750,3,"Graminoids",1,0.833333333333333,11.8333333333333,10,83.3333333333333
"2797","MANA","MANA-0218",2016,"NCRN",283500,4298750,3,"Herbaceous",2,0.916666666666667,2.33333333333333,10,83.3333333333333
"2798","MANA","MANA-0218",2016,"NCRN",283500,4298750,3,"Shrubs-Micro",1,0.666666666666667,NA,8,66.6666666666667
"2799","MANA","MANA-0218",2016,"NCRN",283500,4298750,3,"Shrubs-Quad",0,0,0,0,0
"2800","MANA","MANA-0218",2016,"NCRN",283500,4298750,3,"Trees",0,0,NA,0,0
"2801","MANA","MANA-0218",2012,"NCRN",283500,4298750,2,"Graminoids",1,0.75,17.3333333333333,9,75
"2802","MANA","MANA-0218",2012,"NCRN",283500,4298750,2,"Herbaceous",3,1.16666666666667,8.41666666666667,9,75
"2803","MANA","MANA-0218",2012,"NCRN",283500,4298750,2,"Shrubs-Micro",1,0.666666666666667,NA,8,66.6666666666667
"2804","MANA","MANA-0218",2012,"NCRN",283500,4298750,2,"Shrubs-Quad",1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"2805","MANA","MANA-0218",2012,"NCRN",283500,4298750,2,"Trees",0,0,NA,0,0
"2806","MANA","MANA-0218",2008,"NCRN",283500,4298750,1,"Graminoids",1,0.75,10.5833333333333,9,75
"2807","MANA","MANA-0218",2008,"NCRN",283500,4298750,1,"Herbaceous",4,1.41666666666667,5.83333333333333,11,91.6666666666667
"2808","MANA","MANA-0218",2008,"NCRN",283500,4298750,1,"Shrubs-Micro",2,0.75,NA,9,75
"2809","MANA","MANA-0218",2008,"NCRN",283500,4298750,1,"Shrubs-Quad",0,0,0,0,0
"2810","MANA","MANA-0218",2008,"NCRN",283500,4298750,1,"Trees",0,0,NA,0,0
"2811","MANA","MANA-0223",2009,"NCRN",277750,4298500,1,"Graminoids",0,0,0,0,0
"2812","MANA","MANA-0223",2009,"NCRN",277750,4298500,1,"Herbaceous",1,0.0833333333333333,0.25,1,8.33333333333333
"2813","MANA","MANA-0223",2009,"NCRN",277750,4298500,1,"Shrubs-Micro",0,0,NA,0,0
"2814","MANA","MANA-0223",2009,"NCRN",277750,4298500,1,"Shrubs-Quad",0,0,0,0,0
"2815","MANA","MANA-0223",2009,"NCRN",277750,4298500,1,"Trees",0,0,NA,0,0
"2816","MANA","MANA-0223",2017,"NCRN",277750,4298500,3,"Graminoids",0,0,0,0,0
"2817","MANA","MANA-0223",2017,"NCRN",277750,4298500,3,"Herbaceous",0,0,0,0,0
"2818","MANA","MANA-0223",2017,"NCRN",277750,4298500,3,"Shrubs-Micro",0,0,NA,0,0
"2819","MANA","MANA-0223",2017,"NCRN",277750,4298500,3,"Shrubs-Quad",0,0,0,0,0
"2820","MANA","MANA-0223",2017,"NCRN",277750,4298500,3,"Trees",0,0,NA,0,0
"2821","MANA","MANA-0223",2013,"NCRN",277750,4298500,2,"Graminoids",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"2822","MANA","MANA-0223",2013,"NCRN",277750,4298500,2,"Herbaceous",0,0,0,0,0
"2823","MANA","MANA-0223",2013,"NCRN",277750,4298500,2,"Shrubs-Micro",0,0,NA,0,0
"2824","MANA","MANA-0223",2013,"NCRN",277750,4298500,2,"Shrubs-Quad",0,0,0,0,0
"2825","MANA","MANA-0223",2013,"NCRN",277750,4298500,2,"Trees",0,0,NA,0,0
"2826","MANA","MANA-0229",2011,"NCRN",279750,4298500,2,"Graminoids",0,0,0,0,0
"2827","MANA","MANA-0229",2011,"NCRN",279750,4298500,2,"Herbaceous",1,0.25,0.833333333333333,3,25
"2828","MANA","MANA-0229",2011,"NCRN",279750,4298500,2,"Shrubs-Micro",0,0,NA,0,0
"2829","MANA","MANA-0229",2011,"NCRN",279750,4298500,2,"Shrubs-Quad",0,0,0,0,0
"2830","MANA","MANA-0229",2011,"NCRN",279750,4298500,2,"Trees",0,0,NA,0,0
"2831","MANA","MANA-0229",2015,"NCRN",279750,4298500,3,"Graminoids",0,0,0,0,0
"2832","MANA","MANA-0229",2015,"NCRN",279750,4298500,3,"Herbaceous",1,0.166666666666667,0.25,2,16.6666666666667
"2833","MANA","MANA-0229",2015,"NCRN",279750,4298500,3,"Shrubs-Micro",0,0,NA,0,0
"2834","MANA","MANA-0229",2015,"NCRN",279750,4298500,3,"Shrubs-Quad",0,0,0,0,0
"2835","MANA","MANA-0229",2015,"NCRN",279750,4298500,3,"Trees",0,0,NA,0,0
"2836","MANA","MANA-0229",2007,"NCRN",279750,4298500,1,"Graminoids",0,0,0,0,0
"2837","MANA","MANA-0229",2007,"NCRN",279750,4298500,1,"Herbaceous",1,0.333333333333333,0.583333333333333,4,33.3333333333333
"2838","MANA","MANA-0229",2007,"NCRN",279750,4298500,1,"Shrubs-Micro",0,0,NA,0,0
"2839","MANA","MANA-0229",2007,"NCRN",279750,4298500,1,"Shrubs-Quad",0,0,0,0,0
"2840","MANA","MANA-0229",2007,"NCRN",279750,4298500,1,"Trees",0,0,NA,0,0
"2841","MANA","MANA-0240",2012,"NCRN",277000,4298250,2,"Graminoids",1,1,79,12,100
"2842","MANA","MANA-0240",2012,"NCRN",277000,4298250,2,"Herbaceous",3,1,4.08333333333333,7,58.3333333333333
"2843","MANA","MANA-0240",2012,"NCRN",277000,4298250,2,"Shrubs-Micro",0,0,NA,0,0
"2844","MANA","MANA-0240",2012,"NCRN",277000,4298250,2,"Shrubs-Quad",2,0.25,4.83333333333333,3,25
"2845","MANA","MANA-0240",2012,"NCRN",277000,4298250,2,"Trees",1,0,NA,0,0
"2846","MANA","MANA-0240",2016,"NCRN",277000,4298250,3,"Graminoids",1,1,68.25,12,100
"2847","MANA","MANA-0240",2016,"NCRN",277000,4298250,3,"Herbaceous",3,0.916666666666667,5.66666666666667,7,58.3333333333333
"2848","MANA","MANA-0240",2016,"NCRN",277000,4298250,3,"Shrubs-Micro",0,0,NA,0,0
"2849","MANA","MANA-0240",2016,"NCRN",277000,4298250,3,"Shrubs-Quad",2,0.333333333333333,0.416666666666667,4,33.3333333333333
"2850","MANA","MANA-0240",2016,"NCRN",277000,4298250,3,"Trees",0,0,NA,0,0
"2851","MANA","MANA-0240",2008,"NCRN",277000,4298250,1,"Graminoids",1,1,87.3333333333333,12,100
"2852","MANA","MANA-0240",2008,"NCRN",277000,4298250,1,"Herbaceous",2,0.75,2.75,6,50
"2853","MANA","MANA-0240",2008,"NCRN",277000,4298250,1,"Shrubs-Micro",0,0,NA,0,0
"2854","MANA","MANA-0240",2008,"NCRN",277000,4298250,1,"Shrubs-Quad",1,0.0833333333333333,2.08333333333333,1,8.33333333333333
"2855","MANA","MANA-0240",2008,"NCRN",277000,4298250,1,"Trees",0,0,NA,0,0
"2856","MANA","MANA-0243",2013,"NCRN",277750,4298250,2,"Graminoids",0,0,0,0,0
"2857","MANA","MANA-0243",2013,"NCRN",277750,4298250,2,"Herbaceous",1,0.416666666666667,1,5,41.6666666666667
"2858","MANA","MANA-0243",2013,"NCRN",277750,4298250,2,"Shrubs-Micro",0,0,NA,0,0
"2859","MANA","MANA-0243",2013,"NCRN",277750,4298250,2,"Shrubs-Quad",0,0,0,0,0
"2860","MANA","MANA-0243",2013,"NCRN",277750,4298250,2,"Trees",0,0,NA,0,0
"2861","MANA","MANA-0243",2009,"NCRN",277750,4298250,1,"Graminoids",1,0.166666666666667,0.166666666666667,2,16.6666666666667
"2862","MANA","MANA-0243",2009,"NCRN",277750,4298250,1,"Herbaceous",1,0.583333333333333,2.41666666666667,7,58.3333333333333
"2863","MANA","MANA-0243",2009,"NCRN",277750,4298250,1,"Shrubs-Micro",0,0,NA,0,0
"2864","MANA","MANA-0243",2009,"NCRN",277750,4298250,1,"Shrubs-Quad",0,0,0,0,0
"2865","MANA","MANA-0243",2009,"NCRN",277750,4298250,1,"Trees",0,0,NA,0,0
"2866","MANA","MANA-0243",2017,"NCRN",277750,4298250,3,"Graminoids",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"2867","MANA","MANA-0243",2017,"NCRN",277750,4298250,3,"Herbaceous",1,0.5,1.25,6,50
"2868","MANA","MANA-0243",2017,"NCRN",277750,4298250,3,"Shrubs-Micro",0,0,NA,0,0
"2869","MANA","MANA-0243",2017,"NCRN",277750,4298250,3,"Shrubs-Quad",0,0,0,0,0
"2870","MANA","MANA-0243",2017,"NCRN",277750,4298250,3,"Trees",0,0,NA,0,0
"2871","MANA","MANA-0253",2014,"NCRN",280750,4298250,2,"Graminoids",0,0,0,0,0
"2872","MANA","MANA-0253",2014,"NCRN",280750,4298250,2,"Herbaceous",0,0,0,0,0
"2873","MANA","MANA-0253",2014,"NCRN",280750,4298250,2,"Shrubs-Micro",1,0.0833333333333333,NA,1,8.33333333333333
"2874","MANA","MANA-0253",2014,"NCRN",280750,4298250,2,"Shrubs-Quad",0,0,0,0,0
"2875","MANA","MANA-0253",2014,"NCRN",280750,4298250,2,"Trees",0,0,NA,0,0
"2876","MANA","MANA-0253",2018,"NCRN",280750,4298250,3,"Graminoids",0,0,0,0,0
"2877","MANA","MANA-0253",2018,"NCRN",280750,4298250,3,"Herbaceous",0,0,0,0,0
"2878","MANA","MANA-0253",2018,"NCRN",280750,4298250,3,"Shrubs-Micro",1,0.0833333333333333,NA,1,8.33333333333333
"2879","MANA","MANA-0253",2018,"NCRN",280750,4298250,3,"Shrubs-Quad",0,0,0,0,0
"2880","MANA","MANA-0253",2018,"NCRN",280750,4298250,3,"Trees",0,0,NA,0,0
"2881","MANA","MANA-0253",2010,"NCRN",280750,4298250,1,"Graminoids",0,0,0,0,0
"2882","MANA","MANA-0253",2010,"NCRN",280750,4298250,1,"Herbaceous",0,0,0,0,0
"2883","MANA","MANA-0253",2010,"NCRN",280750,4298250,1,"Shrubs-Micro",1,0.0833333333333333,NA,1,8.33333333333333
"2884","MANA","MANA-0253",2010,"NCRN",280750,4298250,1,"Shrubs-Quad",0,0,0,0,0
"2885","MANA","MANA-0253",2010,"NCRN",280750,4298250,1,"Trees",0,0,NA,0,0
"2886","MONO","MONO-0026",2014,"NCRN",294250,4360500,2,"Graminoids",1,0.75,2.66666666666667,9,75
"2887","MONO","MONO-0026",2014,"NCRN",294250,4360500,2,"Herbaceous",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"2888","MONO","MONO-0026",2014,"NCRN",294250,4360500,2,"Shrubs-Micro",0,0,NA,0,0
"2889","MONO","MONO-0026",2014,"NCRN",294250,4360500,2,"Shrubs-Quad",0,0,0,0,0
"2890","MONO","MONO-0026",2014,"NCRN",294250,4360500,2,"Trees",0,0,NA,0,0
"2891","MONO","MONO-0026",2018,"NCRN",294250,4360500,3,"Graminoids",1,0.583333333333333,0.833333333333333,7,58.3333333333333
"2892","MONO","MONO-0026",2018,"NCRN",294250,4360500,3,"Herbaceous",0,0,0,0,0
"2893","MONO","MONO-0026",2018,"NCRN",294250,4360500,3,"Shrubs-Micro",0,0,NA,0,0
"2894","MONO","MONO-0026",2018,"NCRN",294250,4360500,3,"Shrubs-Quad",0,0,0,0,0
"2895","MONO","MONO-0026",2018,"NCRN",294250,4360500,3,"Trees",0,0,NA,0,0
"2896","MONO","MONO-0026",2010,"NCRN",294250,4360500,1,"Graminoids",1,1,22,12,100
"2897","MONO","MONO-0026",2010,"NCRN",294250,4360500,1,"Herbaceous",2,0.416666666666667,1.83333333333333,5,41.6666666666667
"2898","MONO","MONO-0026",2010,"NCRN",294250,4360500,1,"Shrubs-Micro",0,0,NA,0,0
"2899","MONO","MONO-0026",2010,"NCRN",294250,4360500,1,"Shrubs-Quad",0,0,0,0,0
"2900","MONO","MONO-0026",2010,"NCRN",294250,4360500,1,"Trees",0,0,NA,0,0
"2901","MONO","MONO-0038",2011,"NCRN",294750,4360250,2,"Graminoids",1,0.166666666666667,0.25,2,16.6666666666667
"2902","MONO","MONO-0038",2011,"NCRN",294750,4360250,2,"Herbaceous",1,1,13.9166666666667,12,100
"2903","MONO","MONO-0038",2011,"NCRN",294750,4360250,2,"Shrubs-Micro",0,0,NA,0,0
"2904","MONO","MONO-0038",2011,"NCRN",294750,4360250,2,"Shrubs-Quad",0,0,0,0,0
"2905","MONO","MONO-0038",2011,"NCRN",294750,4360250,2,"Trees",0,0,NA,0,0
"2906","MONO","MONO-0038",2015,"NCRN",294750,4360250,3,"Graminoids",1,1,45.3333333333333,12,100
"2907","MONO","MONO-0038",2015,"NCRN",294750,4360250,3,"Herbaceous",2,1.08333333333333,6.66666666666667,11,91.6666666666667
"2908","MONO","MONO-0038",2015,"NCRN",294750,4360250,3,"Shrubs-Micro",0,0,NA,0,0
"2909","MONO","MONO-0038",2015,"NCRN",294750,4360250,3,"Shrubs-Quad",1,0.166666666666667,0.916666666666667,2,16.6666666666667
"2910","MONO","MONO-0038",2015,"NCRN",294750,4360250,3,"Trees",0,0,NA,0,0
"2911","MONO","MONO-0039",2016,"NCRN",295000,4360250,3,"Graminoids",0,0,0,0,0
"2912","MONO","MONO-0039",2016,"NCRN",295000,4360250,3,"Herbaceous",0,0,0,0,0
"2913","MONO","MONO-0039",2016,"NCRN",295000,4360250,3,"Shrubs-Micro",0,0,NA,0,0
"2914","MONO","MONO-0039",2016,"NCRN",295000,4360250,3,"Shrubs-Quad",0,0,0,0,0
"2915","MONO","MONO-0039",2016,"NCRN",295000,4360250,3,"Trees",0,0,NA,0,0
"2916","MONO","MONO-0039",2012,"NCRN",295000,4360250,2,"Graminoids",0,0,0,0,0
"2917","MONO","MONO-0039",2012,"NCRN",295000,4360250,2,"Herbaceous",0,0,0,0,0
"2918","MONO","MONO-0039",2012,"NCRN",295000,4360250,2,"Shrubs-Micro",0,0,NA,0,0
"2919","MONO","MONO-0039",2012,"NCRN",295000,4360250,2,"Shrubs-Quad",0,0,0,0,0
"2920","MONO","MONO-0039",2012,"NCRN",295000,4360250,2,"Trees",0,0,NA,0,0
"2921","MONO","MONO-0044",2014,"NCRN",293500,4360000,2,"Graminoids",1,0.916666666666667,64.4166666666667,11,91.6666666666667
"2922","MONO","MONO-0044",2014,"NCRN",293500,4360000,2,"Herbaceous",3,1.83333333333333,8.08333333333333,11,91.6666666666667
"2923","MONO","MONO-0044",2014,"NCRN",293500,4360000,2,"Shrubs-Micro",0,0,NA,0,0
"2924","MONO","MONO-0044",2014,"NCRN",293500,4360000,2,"Shrubs-Quad",0,0,0,0,0
"2925","MONO","MONO-0044",2014,"NCRN",293500,4360000,2,"Trees",3,0.0833333333333333,NA,1,8.33333333333333
"2926","MONO","MONO-0044",2018,"NCRN",293500,4360000,3,"Graminoids",1,1,60.6666666666667,12,100
"2927","MONO","MONO-0044",2018,"NCRN",293500,4360000,3,"Herbaceous",4,1.91666666666667,13.25,12,100
"2928","MONO","MONO-0044",2018,"NCRN",293500,4360000,3,"Shrubs-Micro",1,0.0833333333333333,NA,1,8.33333333333333
"2929","MONO","MONO-0044",2018,"NCRN",293500,4360000,3,"Shrubs-Quad",1,0.166666666666667,0.416666666666667,2,16.6666666666667
