"","park","plot_name","year","network","x_coord","y_coord","cycle","num.plot.spp","avg.quad.r","avg.cover","quad.freq","qpct.freq"
"527","MANA","MANA-0002",2018,"NCRN",279500,4302000,3,4,2.16666666666667,41.75,12,100
"528","MANA","MANA-0011",2008,"NCRN",282250,4301750,1,4,1.91666666666667,19.1666666666667,10,83.3333333333333
"529","MANA","MANA-0011",2012,"NCRN",282250,4301750,2,4,2.5,62,12,100
"530","MANA","MANA-0011",2016,"NCRN",282250,4301750,3,3,1.83333333333333,44.6666666666667,12,100
"531","MANA","MANA-0025",2010,"NCRN",282000,4301250,1,4,2.08333333333333,41.1666666666667,11,91.6666666666667
"532","MANA","MANA-0025",2014,"NCRN",282000,4301250,2,4,1.83333333333333,23.3333333333333,12,100
"533","MANA","MANA-0025",2018,"NCRN",282000,4301250,3,4,1.58333333333333,17,11,91.6666666666667
"534","MANA","MANA-0027",2010,"NCRN",279500,4301000,1,1,0.583333333333333,2.08333333333333,7,58.3333333333333
"535","MANA","MANA-0027",2014,"NCRN",279500,4301000,2,1,0.666666666666667,2.5,8,66.6666666666667
"536","MANA","MANA-0027",2018,"NCRN",279500,4301000,3,3,0.75,4.08333333333333,7,58.3333333333333
"537","MANA","MANA-0039",2007,"NCRN",279500,4300750,1,1,0.583333333333333,2.58333333333333,7,58.3333333333333
"538","MANA","MANA-0039",2011,"NCRN",279500,4300750,2,2,0.5,2.16666666666667,5,41.6666666666667
"539","MANA","MANA-0039",2015,"NCRN",279500,4300750,3,4,1.25,15.5833333333333,10,83.3333333333333
"540","MANA","MANA-0054",2010,"NCRN",279250,4300500,1,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"541","MANA","MANA-0054",2014,"NCRN",279250,4300500,2,3,0.5,5,4,33.3333333333333
"542","MANA","MANA-0054",2018,"NCRN",279250,4300500,3,4,0.833333333333333,5.25,8,66.6666666666667
"543","MANA","MANA-0060",2010,"NCRN",280750,4300500,1,4,1.5,14.3333333333333,10,83.3333333333333
"544","MANA","MANA-0060",2014,"NCRN",280750,4300500,2,5,1.33333333333333,15.75,9,75
"545","MANA","MANA-0060",2018,"NCRN",280750,4300500,3,7,1.83333333333333,35.75,11,91.6666666666667
"546","MANA","MANA-0091",2007,"NCRN",NA,NA,1,2,1.08333333333333,9.75,12,100
"547","MANA","MANA-0094",2007,"NCRN",NA,NA,1,4,1.41666666666667,11.9166666666667,12,100
"548","MANA","MANA-0106",2007,"NCRN",282250,4300000,1,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"549","MANA","MANA-0106",2011,"NCRN",282250,4300000,2,1,0.5,6.16666666666667,6,50
"550","MANA","MANA-0106",2015,"NCRN",282250,4300000,3,1,0.333333333333333,6.08333333333333,4,33.3333333333333
"551","MANA","MANA-0131",2008,"NCRN",277000,4299500,1,2,0.333333333333333,3.75,4,33.3333333333333
"552","MANA","MANA-0131",2012,"NCRN",277000,4299500,2,3,0.583333333333333,8,7,58.3333333333333
"553","MANA","MANA-0131",2016,"NCRN",277000,4299500,3,2,1.08333333333333,40.1666666666667,12,100
"554","MANA","MANA-0170",2007,"NCRN",282500,4299250,1,3,1.66666666666667,44.75,12,100
"555","MANA","MANA-0170",2011,"NCRN",282500,4299250,2,3,1.66666666666667,64.3333333333333,11,91.6666666666667
"556","MANA","MANA-0170",2015,"NCRN",282500,4299250,3,4,2,65.0833333333333,12,100
"557","MANA","MANA-0205",2008,"NCRN",279500,4298750,1,0,0,0,0,0
"558","MANA","MANA-0205",2012,"NCRN",279500,4298750,2,0,0,0,0,0
"559","MANA","MANA-0205",2016,"NCRN",279500,4298750,3,0,0,0,0,0
"560","MANA","MANA-0218",2008,"NCRN",283500,4298750,1,7,2.91666666666667,16.4166666666667,12,100
"561","MANA","MANA-0218",2012,"NCRN",283500,4298750,2,6,2.66666666666667,25.9166666666667,12,100
"562","MANA","MANA-0218",2016,"NCRN",283500,4298750,3,4,2.41666666666667,14.1666666666667,12,100
"563","MANA","MANA-0223",2009,"NCRN",277750,4298500,1,1,0.0833333333333333,0.25,1,8.33333333333333
"564","MANA","MANA-0223",2013,"NCRN",277750,4298500,2,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"565","MANA","MANA-0223",2017,"NCRN",277750,4298500,3,0,0,0,0,0
"566","MANA","MANA-0229",2007,"NCRN",279750,4298500,1,1,0.333333333333333,0.583333333333333,4,33.3333333333333
"567","MANA","MANA-0229",2011,"NCRN",279750,4298500,2,1,0.25,0.833333333333333,3,25
"568","MANA","MANA-0229",2015,"NCRN",279750,4298500,3,1,0.166666666666667,0.25,2,16.6666666666667
"569","MANA","MANA-0240",2008,"NCRN",277000,4298250,1,4,1.83333333333333,92.1666666666667,12,100
"570","MANA","MANA-0240",2012,"NCRN",277000,4298250,2,7,2.25,87.9166666666667,12,100
"571","MANA","MANA-0240",2016,"NCRN",277000,4298250,3,6,2.25,74.3333333333333,12,100
"572","MANA","MANA-0243",2009,"NCRN",277750,4298250,1,2,0.75,2.58333333333333,8,66.6666666666667
"573","MANA","MANA-0243",2013,"NCRN",277750,4298250,2,1,0.416666666666667,1,5,41.6666666666667
"574","MANA","MANA-0243",2017,"NCRN",277750,4298250,3,2,0.583333333333333,1.33333333333333,7,58.3333333333333
"575","MANA","MANA-0253",2010,"NCRN",280750,4298250,1,1,0.0833333333333333,0,1,8.33333333333333
"576","MANA","MANA-0253",2014,"NCRN",280750,4298250,2,1,0.0833333333333333,0,1,8.33333333333333
"577","MANA","MANA-0253",2018,"NCRN",280750,4298250,3,1,0.0833333333333333,0,1,8.33333333333333
"578","MONO","MONO-0026",2010,"NCRN",294250,4360500,1,3,1.41666666666667,23.8333333333333,12,100
"579","MONO","MONO-0026",2014,"NCRN",294250,4360500,2,2,0.833333333333333,2.75,9,75
"580","MONO","MONO-0026",2018,"NCRN",294250,4360500,3,1,0.583333333333333,0.833333333333333,7,58.3333333333333
"581","MONO","MONO-0038",2011,"NCRN",294750,4360250,2,2,1.16666666666667,14.1666666666667,12,100
"582","MONO","MONO-0038",2015,"NCRN",294750,4360250,3,4,2.25,52.9166666666667,12,100
"583","MONO","MONO-0039",2012,"NCRN",295000,4360250,2,0,0,0,0,0
"584","MONO","MONO-0039",2016,"NCRN",295000,4360250,3,0,0,0,0,0
"585","MONO","MONO-0044",2010,"NCRN",293500,4360000,1,11,3.25,57.6666666666667,12,100
"586","MONO","MONO-0044",2014,"NCRN",293500,4360000,2,7,2.83333333333333,72.5,12,100
"587","MONO","MONO-0044",2018,"NCRN",293500,4360000,3,10,3.25,74.3333333333333,12,100
"588","MONO","MONO-0052",2012,"NCRN",293250,4359750,2,6,3.5,80.25,12,100
"589","MONO","MONO-0052",2016,"NCRN",293250,4359750,3,7,3.83333333333333,99.6666666666667,12,100
"590","MONO","MONO-0056",2010,"NCRN",294500,4359750,1,7,2.25,31.3333333333333,10,83.3333333333333
"591","MONO","MONO-0056",2014,"NCRN",294500,4359750,2,6,2.5,55.8333333333333,11,91.6666666666667
"592","MONO","MONO-0056",2018,"NCRN",294500,4359750,3,8,3.5,91.75,12,100
"593","MONO","MONO-0061",2012,"NCRN",293250,4359500,2,3,1.83333333333333,36.5,12,100
"594","MONO","MONO-0061",2016,"NCRN",293250,4359500,3,2,1.75,27.1666666666667,12,100
"595","MONO","MONO-0069",2011,"NCRN",293000,4359250,2,7,3,54.1666666666667,12,100
"596","MONO","MONO-0069",2015,"NCRN",293000,4359250,3,4,2.25,59.25,12,100
"597","MONO","MONO-0074",2013,"NCRN",292250,4359000,2,3,1.75,35.1666666666667,12,100
"598","MONO","MONO-0074",2017,"NCRN",292250,4359000,3,4,1.91666666666667,80,12,100
"599","MONO","MONO-0077",2010,"NCRN",293000,4359000,1,2,0.916666666666667,11.5,10,83.3333333333333
"600","MONO","MONO-0077",2014,"NCRN",293000,4359000,2,2,1.08333333333333,8.66666666666667,11,91.6666666666667
"601","MONO","MONO-0077",2018,"NCRN",293000,4359000,3,2,1.25,6.08333333333333,12,100
"602","MONO","MONO-0084",2011,"NCRN",292750,4358750,2,3,1.83333333333333,27.6666666666667,12,100
"603","MONO","MONO-0084",2015,"NCRN",292750,4358750,3,3,2,39.8333333333333,12,100
"604","MONO","MONO-0091",2011,"NCRN",292750,4358500,2,2,1.75,24.1666666666667,12,100
"605","MONO","MONO-0091",2015,"NCRN",292750,4358500,3,2,1.58333333333333,65.25,12,100
"606","MONO","MONO-0101",2009,"NCRN",293750,4358250,1,11,2.91666666666667,33,11,91.6666666666667
"607","MONO","MONO-0101",2013,"NCRN",293750,4358250,2,9,2.91666666666667,58.9166666666667,12,100
"608","MONO","MONO-0101",2017,"NCRN",293750,4358250,3,10,2.91666666666667,52.3333333333333,12,100
"609","MONO","MONO-0105",2013,"NCRN",294000,4358000,2,11,3.66666666666667,101.416666666667,12,100
"610","MONO","MONO-0105",2017,"NCRN",294000,4358000,3,9,3.33333333333333,101.083333333333,12,100
"611","MONO","MONO-0106",2008,"NCRN",294000,4357750,1,5,2.08333333333333,9.83333333333333,11,91.6666666666667
"612","MONO","MONO-0106",2012,"NCRN",294000,4357750,2,4,1.41666666666667,12.3333333333333,10,83.3333333333333
"613","MONO","MONO-0106",2016,"NCRN",294000,4357750,3,4,1.58333333333333,19.25,11,91.6666666666667
"614","NACE","NACE-0004",2010,"NCRN",348000,4333000,1,3,1.58333333333333,10.75,12,100
"615","NACE","NACE-0004",2014,"NCRN",348000,4333000,2,5,1.5,16.9166666666667,12,100
"616","NACE","NACE-0004",2018,"NCRN",348000,4333000,3,3,1.66666666666667,3,11,91.6666666666667
"617","NACE","NACE-0021",2007,"NCRN",344000,4328750,1,2,0.583333333333333,3,6,50
"618","NACE","NACE-0021",2011,"NCRN",344000,4328750,2,2,0.5,5.33333333333333,5,41.6666666666667
"619","NACE","NACE-0021",2015,"NCRN",344000,4328750,3,2,0.666666666666667,8.16666666666667,6,50
"620","NACE","NACE-0029",2008,"NCRN",342000,4326750,1,4,1.16666666666667,21.6666666666667,11,91.6666666666667
"621","NACE","NACE-0029",2012,"NCRN",342000,4326750,2,2,0.916666666666667,7.91666666666667,10,83.3333333333333
"622","NACE","NACE-0029",2016,"NCRN",342000,4326750,3,2,1,13.75,11,91.6666666666667
"623","NACE","NACE-0032",2008,"NCRN",341500,4325750,1,5,1.58333333333333,41.6666666666667,11,91.6666666666667
"624","NACE","NACE-0032",2012,"NCRN",341500,4325750,2,5,2.33333333333333,74.5833333333333,12,100
"625","NACE","NACE-0032",2016,"NCRN",341500,4325750,3,5,2.16666666666667,42.8333333333333,12,100
"626","NACE","NACE-0041",2009,"NCRN",340250,4323500,1,0,0,0,0,0
"627","NACE","NACE-0041",2013,"NCRN",340250,4323500,2,0,0,0,0,0
"628","NACE","NACE-0041",2017,"NCRN",340250,4323500,3,0,0,0,0,0
"629","NACE","NACE-0045",2009,"NCRN",339750,4322000,1,0,0,0,0,0
"630","NACE","NACE-0045",2013,"NCRN",339750,4322000,2,0,0,0,0,0
"631","NACE","NACE-0045",2017,"NCRN",339750,4322000,3,0,0,0,0,0
"632","NACE","NACE-0055",2009,"NCRN",338250,4318500,1,0,0,0,0,0
"633","NACE","NACE-0055",2013,"NCRN",338250,4318500,2,0,0,0,0,0
"634","NACE","NACE-0055",2017,"NCRN",338250,4318500,3,0,0,0,0,0
"635","NACE","NACE-0080",2008,"NCRN",336000,4317250,1,0,0,0,0,0
"636","NACE","NACE-0080",2012,"NCRN",336000,4317250,2,0,0,0,0,0
"637","NACE","NACE-0080",2016,"NCRN",336000,4317250,3,0,0,0,0,0
"638","NACE","NACE-0081",2007,"NCRN",336250,4317250,1,0,0,0,0,0
"639","NACE","NACE-0081",2011,"NCRN",336250,4317250,2,1,0.0833333333333333,0.333333333333333,1,8.33333333333333
"640","NACE","NACE-0081",2015,"NCRN",336250,4317250,3,1,0.0833333333333333,5.41666666666667,1,8.33333333333333
"641","NACE","NACE-0084",2011,"NCRN",335250,4317000,2,0,0,0,0,0
"642","NACE","NACE-0084",2015,"NCRN",335250,4317000,3,0,0,0,0,0
"643","NACE","NACE-0086",2007,"NCRN",335750,4317000,1,0,0,0,0,0
"644","NACE","NACE-0086",2011,"NCRN",335750,4317000,2,0,0,0,0,0
"645","NACE","NACE-0086",2015,"NCRN",335750,4317000,3,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"646","NACE","NACE-0087",2010,"NCRN",336000,4317000,1,1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"647","NACE","NACE-0087",2014,"NCRN",336000,4317000,2,2,0.416666666666667,2.16666666666667,4,33.3333333333333
"648","NACE","NACE-0087",2018,"NCRN",336000,4317000,3,3,0.5,15.5,4,33.3333333333333
"649","NACE","NACE-0094",2007,"NCRN",335500,4316750,1,3,1.83333333333333,30.8333333333333,12,100
"650","NACE","NACE-0094",2011,"NCRN",335500,4316750,2,4,2,40.5,12,100
"651","NACE","NACE-0094",2015,"NCRN",335500,4316750,3,3,1.83333333333333,19.6666666666667,11,91.6666666666667
"652","NACE","NACE-0097",2009,"NCRN",336250,4316750,1,2,0.666666666666667,17.8333333333333,8,66.6666666666667
"653","NACE","NACE-0097",2013,"NCRN",336250,4316750,2,3,0.916666666666667,7.25,8,66.6666666666667
"654","NACE","NACE-0097",2017,"NCRN",336250,4316750,3,2,0.666666666666667,1.75,7,58.3333333333333
"655","NACE","NACE-0107",2008,"NCRN",336500,4316500,1,2,0.416666666666667,11.4166666666667,4,33.3333333333333
"656","NACE","NACE-0107",2012,"NCRN",336500,4316500,2,2,0.583333333333333,14.4166666666667,6,50
"657","NACE","NACE-0107",2016,"NCRN",336500,4316500,3,2,0.75,2.5,7,58.3333333333333
"658","NACE","NACE-0118",2011,"NCRN",334500,4316000,2,4,0.583333333333333,2.08333333333333,4,33.3333333333333
"659","NACE","NACE-0118",2015,"NCRN",334500,4316000,3,3,0.25,0.75,2,16.6666666666667
"660","NACE","NACE-0131",2010,"NCRN",335500,4315750,1,2,0.166666666666667,0.583333333333333,2,16.6666666666667
"661","NACE","NACE-0131",2014,"NCRN",335500,4315750,2,2,0.416666666666667,16.5833333333333,4,33.3333333333333
"662","NACE","NACE-0131",2018,"NCRN",335500,4315750,3,4,0.75,3.75,7,58.3333333333333
"663","NACE","NACE-0145",2008,"NCRN",335000,4314500,1,1,0.833333333333333,9.75,10,83.3333333333333
"664","NACE","NACE-0145",2012,"NCRN",335000,4314500,2,2,0.916666666666667,8.16666666666667,9,75
"665","NACE","NACE-0145",2016,"NCRN",335000,4314500,3,1,0.916666666666667,18.8333333333333,11,91.6666666666667
"666","NACE","NACE-0167",2009,"NCRN",332000,4309500,1,12,2.66666666666667,8.25,11,91.6666666666667
"667","NACE","NACE-0167",2013,"NCRN",332000,4309500,2,14,2.91666666666667,19.1666666666667,11,91.6666666666667
"668","NACE","NACE-0167",2017,"NCRN",332000,4309500,3,13,2.66666666666667,10.0833333333333,11,91.6666666666667
"669","NACE","NACE-0174",2010,"NCRN",330750,4309000,1,3,1.41666666666667,15,12,100
"670","NACE","NACE-0174",2014,"NCRN",330750,4309000,2,3,0.833333333333333,1,9,75
"671","NACE","NACE-0174",2018,"NCRN",330750,4309000,3,2,0.333333333333333,0.333333333333333,4,33.3333333333333
"672","NACE","NACE-0233",2010,"NCRN",329250,4305500,1,11,1.5,47.25,12,100
"673","NACE","NACE-0233",2014,"NCRN",329250,4305500,2,9,2.5,39.5,12,100
"674","NACE","NACE-0233",2018,"NCRN",329250,4305500,3,9,2.16666666666667,14.5,12,100
"675","NACE","NACE-0245",2010,"NCRN",330250,4305250,1,5,0.916666666666667,15,8,66.6666666666667
"676","NACE","NACE-0245",2014,"NCRN",330250,4305250,2,4,1.25,28.4166666666667,12,100
"677","NACE","NACE-0245",2018,"NCRN",330250,4305250,3,2,1.08333333333333,1.41666666666667,12,100
"678","NACE","NACE-0267",2007,"NCRN",331000,4304500,1,7,1.41666666666667,37.0833333333333,12,100
"679","NACE","NACE-0267",2011,"NCRN",331000,4304500,2,9,2.25,62.5833333333333,12,100
"680","NACE","NACE-0267",2015,"NCRN",331000,4304500,3,11,3.08333333333333,63.5,12,100
"681","NACE","NACE-0269",2009,"NCRN",331500,4304500,1,5,1.16666666666667,10.3333333333333,12,100
"682","NACE","NACE-0269",2013,"NCRN",331500,4304500,2,5,1.33333333333333,28,12,100
"683","NACE","NACE-0269",2017,"NCRN",331500,4304500,3,8,1.83333333333333,3.25,11,91.6666666666667
"684","NACE","NACE-0282",2007,"NCRN",329750,4303750,1,1,0.333333333333333,0.333333333333333,4,33.3333333333333
"685","NACE","NACE-0282",2011,"NCRN",329750,4303750,2,0,0,0,0,0
"686","NACE","NACE-0282",2015,"NCRN",329750,4303750,3,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"687","NACE","NACE-0296",2008,"NCRN",328750,4303000,1,13,2.5,106.083333333333,12,100
"688","NACE","NACE-0296",2012,"NCRN",328750,4303000,2,9,2.58333333333333,85.3333333333333,12,100
"689","NACE","NACE-0296",2016,"NCRN",328750,4303000,3,12,4.25,67,12,100
"690","NACE","NACE-0304",2009,"NCRN",326250,4302000,1,1,0.0833333333333333,2.08333333333333,1,8.33333333333333
"691","NACE","NACE-0304",2013,"NCRN",326250,4302000,2,1,0.0833333333333333,0.25,1,8.33333333333333
"692","NACE","NACE-0304",2017,"NCRN",326250,4302000,3,1,0.333333333333333,1.91666666666667,4,33.3333333333333
"693","NACE","NACE-0310",2008,"NCRN",331250,4301750,1,8,2,33.1666666666667,12,100
"694","NACE","NACE-0310",2012,"NCRN",331250,4301750,2,10,2.16666666666667,15.5833333333333,12,100
"695","NACE","NACE-0310",2016,"NCRN",331250,4301750,3,9,3.08333333333333,28.1666666666667,12,100
"696","NACE","NACE-0337",2007,"NCRN",336250,4300000,1,2,0.75,13.5,8,66.6666666666667
"697","NACE","NACE-0337",2011,"NCRN",336250,4300000,2,3,1.41666666666667,15.5833333333333,12,100
"698","NACE","NACE-0337",2015,"NCRN",336250,4300000,3,5,1.33333333333333,16,12,100
"699","NACE","NACE-0341",2007,"NCRN",325000,4299500,1,3,0.166666666666667,0.75,2,16.6666666666667
"700","NACE","NACE-0341",2011,"NCRN",325000,4299500,2,7,1,11,10,83.3333333333333
"701","NACE","NACE-0341",2015,"NCRN",325000,4299500,3,6,1.08333333333333,14.6666666666667,10,83.3333333333333
"702","NACE","NACE-0344",2009,"NCRN",325750,4298500,1,5,2,6.75,11,91.6666666666667
"703","NACE","NACE-0344",2013,"NCRN",325750,4298500,2,5,1.5,28.5833333333333,8,66.6666666666667
"704","NACE","NACE-0344",2017,"NCRN",325750,4298500,3,5,1.91666666666667,34.25,11,91.6666666666667
"705","NACE","NACE-0350",2008,"NCRN",324750,4297750,1,6,1.75,4.16666666666667,11,91.6666666666667
"706","NACE","NACE-0350",2012,"NCRN",324750,4297750,2,8,0.916666666666667,2.58333333333333,7,58.3333333333333
"707","NACE","NACE-0350",2016,"NCRN",324750,4297750,3,8,2.75,21.8333333333333,12,100
"708","NACE","NACE-0398",2007,"NCRN",323500,4287250,1,2,0.25,0.75,3,25
"709","NACE","NACE-0398",2011,"NCRN",323500,4287250,2,5,1.58333333333333,22,11,91.6666666666667
"710","NACE","NACE-0398",2015,"NCRN",323500,4287250,3,5,1.91666666666667,34.5,11,91.6666666666667
"711","NACE","NACE-0399",2010,"NCRN",323750,4287250,1,4,0.583333333333333,3,5,41.6666666666667
"712","NACE","NACE-0399",2014,"NCRN",323750,4287250,2,6,1.58333333333333,20.6666666666667,11,91.6666666666667
"713","NACE","NACE-0399",2018,"NCRN",323750,4287250,3,5,1.5,14.8333333333333,10,83.3333333333333
"714","NACE","NACE-0432",2009,"NCRN",325500,4285500,1,5,2,4.83333333333333,12,100
"715","NACE","NACE-0432",2013,"NCRN",325500,4285500,2,3,1,3.33333333333333,12,100
"716","NACE","NACE-0432",2017,"NCRN",325500,4285500,3,6,1.16666666666667,17.1666666666667,8,66.6666666666667
"717","NACE","NACE-0453",2008,"NCRN",321000,4284750,1,1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"718","NACE","NACE-0453",2012,"NCRN",321000,4284750,2,1,0.0833333333333333,0.25,1,8.33333333333333
"719","NACE","NACE-0453",2016,"NCRN",321000,4284750,3,3,0.666666666666667,12.75,6,50
"720","NACE","NACE-0468",2010,"NCRN",324750,4284750,1,4,1.16666666666667,18.9166666666667,8,66.6666666666667
"721","NACE","NACE-0468",2014,"NCRN",324750,4284750,2,4,1.66666666666667,25.8333333333333,10,83.3333333333333
"722","NACE","NACE-0468",2018,"NCRN",324750,4284750,3,5,1.16666666666667,1.75,7,58.3333333333333
"723","NACE","NACE-0477",2007,"NCRN",321500,4284500,1,1,0.75,5.91666666666667,9,75
"724","NACE","NACE-0477",2011,"NCRN",321500,4284500,2,2,0.5,3.33333333333333,6,50
"725","NACE","NACE-0477",2015,"NCRN",321500,4284500,3,2,0.75,12.0833333333333,8,66.6666666666667
"726","NACE","NACE-0487",2007,"NCRN",324000,4284500,1,3,1.41666666666667,60.75,12,100
"727","NACE","NACE-0487",2011,"NCRN",324000,4284500,2,1,1,72.6666666666667,12,100
"728","NACE","NACE-0487",2015,"NCRN",324000,4284500,3,3,1.16666666666667,63.5833333333333,12,100
"729","NACE","NACE-0490",2018,"NCRN",324750,4284500,3,2,1.08333333333333,40.5833333333333,12,100
"730","NACE","NACE-0491",2010,"NCRN",325000,4284500,1,6,2,13.1666666666667,12,100
"731","NACE","NACE-0491",2014,"NCRN",325000,4284500,2,9,2.83333333333333,16.1666666666667,12,100
"732","NACE","NACE-0491",2018,"NCRN",325000,4284500,3,8,1.58333333333333,4.5,10,83.3333333333333
"733","NACE","NACE-0493",2009,"NCRN",318250,4284250,1,8,3.33333333333333,88.1666666666667,12,100
"734","NACE","NACE-0493",2013,"NCRN",318250,4284250,2,9,4.08333333333333,93.25,12,100
"735","NACE","NACE-0493",2017,"NCRN",318250,4284250,3,2,0,0,0,0
"736","NACE","NACE-0586",2009,"NCRN",317250,4283500,1,5,2,52.6666666666667,12,100
"737","NACE","NACE-0586",2013,"NCRN",317250,4283500,2,4,2.25,87.25,12,100
"738","NACE","NACE-0586",2017,"NCRN",317250,4283500,3,6,2.75,94.75,12,100
"739","NACE","NACE-0619",2008,"NCRN",317500,4283250,1,4,0.833333333333333,9.08333333333333,8,66.6666666666667
"740","NACE","NACE-0619",2012,"NCRN",317500,4283250,2,5,1.25,6.91666666666667,8,66.6666666666667
"741","NACE","NACE-0619",2016,"NCRN",317500,4283250,3,7,1.83333333333333,27.5833333333333,10,83.3333333333333
"742","NACE","NACE-0621",2007,"NCRN",318000,4283250,1,4,0.5,0.75,4,33.3333333333333
"743","NACE","NACE-0621",2011,"NCRN",318000,4283250,2,4,1.08333333333333,2.83333333333333,9,75
"744","NACE","NACE-0621",2015,"NCRN",318000,4283250,3,4,1.33333333333333,4.91666666666667,9,75
"745","NACE","NACE-0623",2007,"NCRN",318500,4283250,1,0,0,0,0,0
"746","NACE","NACE-0623",2011,"NCRN",318500,4283250,2,0,0,0,0,0
"747","NACE","NACE-0623",2015,"NCRN",318500,4283250,3,0,0,0,0,0
"748","NACE","NACE-0649",2008,"NCRN",317000,4283000,1,6,1.58333333333333,26.8333333333333,9,75
"749","NACE","NACE-0649",2012,"NCRN",317000,4283000,2,5,1.5,6.91666666666667,9,75
"750","NACE","NACE-0649",2016,"NCRN",317000,4283000,3,7,2.16666666666667,47.5,12,100
"751","NACE","NACE-0713",2009,"NCRN",317750,4282250,1,0,0,0,0,0
"752","NACE","NACE-0713",2013,"NCRN",317750,4282250,2,0,0,0,0,0
"753","NACE","NACE-0713",2017,"NCRN",317750,4282250,3,0,0,0,0,0
"754","PRWI","PRWI-0012",2010,"NCRN",288750,4278000,1,0,0,0,0,0
"755","PRWI","PRWI-0012",2014,"NCRN",288750,4278000,2,0,0,0,0,0
"756","PRWI","PRWI-0012",2018,"NCRN",288750,4278000,3,0,0,0,0,0
"757","PRWI","PRWI-0014",2009,"NCRN",290000,4278000,1,0,0,0,0,0
"758","PRWI","PRWI-0014",2013,"NCRN",290000,4278000,2,0,0,0,0,0
"759","PRWI","PRWI-0014",2017,"NCRN",290000,4278000,3,0,0,0,0,0
"760","PRWI","PRWI-0020",2008,"NCRN",289250,4277750,1,0,0,0,0,0
"761","PRWI","PRWI-0020",2012,"NCRN",289250,4277750,2,0,0,0,0,0
"762","PRWI","PRWI-0020",2016,"NCRN",289250,4277750,3,0,0,0,0,0
"763","PRWI","PRWI-0025",2007,"NCRN",290500,4277750,1,0,0,0,0,0
"764","PRWI","PRWI-0025",2011,"NCRN",290500,4277750,2,0,0,0,0,0
"765","PRWI","PRWI-0025",2015,"NCRN",290500,4277750,3,0,0,0,0,0
"766","PRWI","PRWI-0028",2009,"NCRN",288500,4277500,1,0,0,0,0,0
"767","PRWI","PRWI-0028",2013,"NCRN",288500,4277500,2,0,0,0,0,0
"768","PRWI","PRWI-0028",2017,"NCRN",288500,4277500,3,0,0,0,0,0
"769","PRWI","PRWI-0039",2007,"NCRN",288500,4277250,1,0,0,0,0,0
"770","PRWI","PRWI-0039",2011,"NCRN",288500,4277250,2,0,0,0,0,0
"771","PRWI","PRWI-0039",2015,"NCRN",288500,4277250,3,0,0,0,0,0
"772","PRWI","PRWI-0041",2007,"NCRN",289000,4277250,1,0,0,0,0,0
"773","PRWI","PRWI-0041",2011,"NCRN",289000,4277250,2,0,0,0,0,0
"774","PRWI","PRWI-0041",2015,"NCRN",289000,4277250,3,0,0,0,0,0
"775","PRWI","PRWI-0051",2010,"NCRN",288750,4277000,1,0,0,0,0,0
"776","PRWI","PRWI-0051",2014,"NCRN",288750,4277000,2,0,0,0,0,0
"777","PRWI","PRWI-0051",2018,"NCRN",288750,4277000,3,0,0,0,0,0
"778","PRWI","PRWI-0053",2008,"NCRN",289250,4277000,1,0,0,0,0,0
"779","PRWI","PRWI-0053",2012,"NCRN",289250,4277000,2,0,0,0,0,0
"780","PRWI","PRWI-0053",2016,"NCRN",289250,4277000,3,0,0,0,0,0
"781","PRWI","PRWI-0055",2009,"NCRN",289750,4277000,1,1,0.416666666666667,0.416666666666667,5,41.6666666666667
"782","PRWI","PRWI-0055",2013,"NCRN",289750,4277000,2,1,0.583333333333333,0.583333333333333,7,58.3333333333333
"783","PRWI","PRWI-0055",2017,"NCRN",289750,4277000,3,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"784","PRWI","PRWI-0060",2009,"NCRN",291000,4277000,1,0,0,0,0,0
"785","PRWI","PRWI-0060",2013,"NCRN",291000,4277000,2,0,0,0,0,0
"786","PRWI","PRWI-0060",2017,"NCRN",291000,4277000,3,0,0,0,0,0
"787","PRWI","PRWI-0062",2010,"NCRN",291500,4277000,1,0,0,0,0,0
"788","PRWI","PRWI-0062",2014,"NCRN",291500,4277000,2,0,0,0,0,0
"789","PRWI","PRWI-0062",2018,"NCRN",291500,4277000,3,0,0,0,0,0
"790","PRWI","PRWI-0064",2008,"NCRN",288500,4276750,1,0,0,0,0,0
"791","PRWI","PRWI-0064",2012,"NCRN",288500,4276750,2,0,0,0,0,0
"792","PRWI","PRWI-0064",2016,"NCRN",288500,4276750,3,0,0,0,0,0
"793","PRWI","PRWI-0069",2008,"NCRN",289750,4276750,1,0,0,0,0,0
"794","PRWI","PRWI-0069",2012,"NCRN",289750,4276750,2,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"795","PRWI","PRWI-0069",2016,"NCRN",289750,4276750,3,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"796","PRWI","PRWI-0075",2010,"NCRN",291250,4276750,1,0,0,0,0,0
"797","PRWI","PRWI-0075",2014,"NCRN",291250,4276750,2,0,0,0,0,0
