"network","park","plot_name","plot_number","x_coord","y_coord","mean.lat","lat.rank","year","cycle","guild","plot.freq","avg.quad.r","avg.cover","quad.freq","qpct.freq","num.plot.spp"
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2010,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2010,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2010,1,"Shrub",1,1,17.825,8,100,3
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2010,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2014,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2014,2,"Herbaceous",1,0,0,0,0,1
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2014,2,"Shrub",1,1.25,29.8375,8,100,3
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2014,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2018,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2018,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2018,3,"Shrub",1,1.5,22.625,8,100,4
"NETN","SARA","SARA-010",10,611717,4761804,4761406.72631579,17,2018,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2010,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2010,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2010,1,"Shrub",1,0.125,0.0125,1,12.5,4
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2010,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2014,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2014,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2014,2,"Shrub",1,0.125,0.1875,1,12.5,2
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2014,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2018,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2018,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2018,3,"Shrub",1,0.125,0.4375,1,12.5,4
"NETN","SARA","SARA-011",11,612019,4762494,4761406.72631579,17,2018,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2010,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2010,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2010,1,"Shrub",1,1.375,14.3375,7,87.5,3
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2010,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2014,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2014,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2014,2,"Shrub",1,1.5,33.2,7,87.5,3
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2014,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2018,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2018,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2018,3,"Shrub",1,1.75,42.5,7,87.5,3
"NETN","SARA","SARA-012",12,611021,4760594,4761406.72631579,17,2018,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2010,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2010,1,"Herbaceous",1,0.625,1.5875,5,62.5,1
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2010,1,"Shrub",1,0.25,4.875,2,25,3
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2010,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2014,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2014,2,"Herbaceous",1,0.625,3.5125,5,62.5,1
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2014,2,"Shrub",1,0.5,5.325,4,50,3
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2014,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2018,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2018,3,"Herbaceous",1,0.5,0.05,4,50,1
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2018,3,"Shrub",1,0.625,6.7625,5,62.5,5
"NETN","SARA","SARA-013",13,611275,4761403,4761406.72631579,17,2018,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2010,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2010,1,"Herbaceous",1,0.625,0.4875,5,62.5,1
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2010,1,"Shrub",1,1.25,1.25,8,100,4
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2010,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2014,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2014,2,"Herbaceous",1,0.75,0.6,6,75,1
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2014,2,"Shrub",1,1.625,7.1375,8,100,3
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2014,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2018,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2018,3,"Herbaceous",1,1,0.1,8,100,1
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2018,3,"Shrub",1,1.25,7.6,6,75,4
"NETN","SARA","SARA-014",14,610873,4759296,4761406.72631579,17,2018,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-015",15,611820,4759033,4761406.72631579,17,2014,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-015",15,611820,4759033,4761406.72631579,17,2014,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-015",15,611820,4759033,4761406.72631579,17,2014,2,"Shrub",0,0,0,0,0,0
"NETN","SARA","SARA-015",15,611820,4759033,4761406.72631579,17,2014,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-015",15,611820,4759033,4761406.72631579,17,2018,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-015",15,611820,4759033,4761406.72631579,17,2018,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-015",15,611820,4759033,4761406.72631579,17,2018,3,"Shrub",1,0.25,0.025,2,25,2
"NETN","SARA","SARA-015",15,611820,4759033,4761406.72631579,17,2018,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2010,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2010,1,"Herbaceous",1,0.25,0.025,2,25,1
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2010,1,"Shrub",1,1.25,9.225,6,75,4
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2010,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2014,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2014,2,"Herbaceous",1,0,0,0,0,1
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2014,2,"Shrub",1,1.75,5.975,8,100,4
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2014,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2018,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2018,3,"Herbaceous",1,0.25,0.025,2,25,1
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2018,3,"Shrub",1,1.875,11.1375,8,100,4
"NETN","SARA","SARA-016",16,609573,4761726,4761406.72631579,17,2018,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2008,1,"Shrub",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2012,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2012,2,"Shrub",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2016,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2016,3,"Shrub",0,0,0,0,0,0
"NETN","SARA","SARA-017",17,612173,4761893,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2008,1,"Shrub",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2012,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2012,2,"Shrub",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2016,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2016,3,"Shrub",1,0.125,0.0125,1,12.5,1
"NETN","SARA","SARA-018",18,612070,4762417,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2008,1,"Shrub",1,1.5,21.475,7,87.5,3
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2012,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2012,2,"Shrub",1,1.875,36.8125,8,100,2
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2016,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2016,3,"Shrub",1,2,29.4,8,100,4
"NETN","SARA","SARA-019",19,611749,4762505,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2008,1,"Shrub",1,1.25,3.5,7,87.5,4
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2012,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2012,2,"Shrub",1,1.25,4.525,6,75,3
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2016,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2016,3,"Shrub",1,1.625,2.6375,8,100,4
"NETN","SARA","SARA-020",20,611427,4761794,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2008,1,"Shrub",1,0.625,1.5125,5,62.5,2
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2012,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2012,2,"Shrub",1,0.75,2.2,6,75,2
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2016,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2016,3,"Shrub",1,1.25,2.25,8,100,3
"NETN","SARA","SARA-021",21,611323,4761984,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2008,1,"Herbaceous",1,0.125,0.0125,1,12.5,1
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2008,1,"Shrub",1,1.125,2.4625,7,87.5,3
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2012,2,"Herbaceous",1,0.75,3.6,6,75,1
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2012,2,"Shrub",1,1.5,4.2,6,75,3
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2016,3,"Herbaceous",1,0.75,5.525,6,75,2
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2016,3,"Shrub",1,1.25,10.6,6,75,4
"NETN","SARA","SARA-022",22,611124,4761287,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2008,1,"Shrub",1,1.125,4.1625,7,87.5,2
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2012,2,"Herbaceous",1,0,0,0,0,1
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2012,2,"Shrub",1,1.125,4.8375,5,62.5,5
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2016,3,"Herbaceous",1,0,0,0,0,1
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2016,3,"Shrub",1,1.5,4.875,7,87.5,4
"NETN","SARA","SARA-023",23,609923,4762670,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2008,1,"Herbaceous",1,0.125,0.0125,1,12.5,1
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2008,1,"Shrub",1,1.375,45.6375,8,100,4
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2012,2,"Herbaceous",1,0.125,0.0125,1,12.5,1
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2012,2,"Shrub",1,1.375,68.025,8,100,3
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2016,3,"Herbaceous",1,0.25,0.2,2,25,2
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2016,3,"Shrub",1,1,63.125,8,100,3
"NETN","SARA","SARA-024",24,611065,4761211,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2008,1,"Shrub",1,0.375,2.8125,2,25,3
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2012,2,"Herbaceous",1,0,0,0,0,1
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2012,2,"Shrub",1,0.625,5.0875,4,50,4
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2016,3,"Herbaceous",1,0,0,0,0,1
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2016,3,"Shrub",1,0.75,2.85,5,62.5,4
"NETN","SARA","SARA-025",25,612366,4760684,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2008,1,"Shrub",1,0.875,6.5625,5,62.5,3
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2012,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2012,2,"Shrub",1,1,13.6625,5,62.5,4
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2016,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2016,3,"Shrub",1,1.375,7.3375,7,87.5,5
"NETN","SARA","SARA-026",26,611727,4760422,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2008,1,"Herbaceous",1,0.25,8.75,2,25,1
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2008,1,"Shrub",1,1.125,34.9,7,87.5,3
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2012,2,"Herbaceous",1,0.5,6.5,4,50,1
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2012,2,"Shrub",1,1.25,54.6875,7,87.5,3
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2016,3,"Herbaceous",1,0.625,3.5875,5,62.5,1
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2016,3,"Shrub",1,1.5,72.2,7,87.5,3
"NETN","SARA","SARA-027",27,610024,4759565,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2008,1,"Herbaceous",1,0.125,0.0125,1,12.5,1
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2008,1,"Shrub",1,0.75,0.675,3,37.5,4
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2012,2,"Herbaceous",1,0.375,4.7125,3,37.5,1
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2012,2,"Shrub",1,0.625,5.6875,3,37.5,4
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2016,3,"Herbaceous",1,0.875,8.9625,7,87.5,1
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2016,3,"Shrub",1,0.5,6.25,3,37.5,4
"NETN","SARA","SARA-028",28,612926,4761626,4761406.72631579,17,2016,3,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2008,1,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2008,1,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2008,1,"Shrub",1,0.5,5.75,3,37.5,3
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2008,1,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2012,2,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2012,2,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2012,2,"Shrub",1,0.875,4.5375,5,62.5,4
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2012,2,"Tree",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2016,3,"Graminoid",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2016,3,"Herbaceous",0,0,0,0,0,0
"NETN","SARA","SARA-029",29,610122,4762327,4761406.72631579,17,2016,3,"Shrub",1,1.25,9.275,6,75,4
