network,park,plot_name,plot_number,x_coord,y_coord,year,cycle,guild,plot.freq,ave.quad.r,avg.cover,quad.freq,qpct.freq,num.plot.spp
ERMN,FONE,FONE-030,30,621040,4407470,2010,1,Shrub,1,0.333333333,4.6,4,0.333333333,2
ERMN,FONE,FONE-030,30,621040,4407470,2010,1,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-030,30,621040,4407470,2014,2,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-030,30,621040,4407470,2014,2,Herbaceous,1,0.25,0.308333333,3,0.25,1
ERMN,FONE,FONE-030,30,621040,4407470,2014,2,Shrub,1,0.416666667,7.458333333,3,0.25,2
ERMN,FONE,FONE-030,30,621040,4407470,2014,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-030,30,621040,4407470,2018,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-030,30,621040,4407470,2018,3,Herbaceous,1,0.166666667,0.3,2,0.166666667,1
ERMN,FONE,FONE-030,30,621040,4407470,2018,3,Shrub,1,0.666666667,15.20833333,5,0.416666667,4
ERMN,FONE,FONE-030,30,621040,4407470,2018,3,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-031,31,621569,4407435,2008,1,Graminoid,1,0.083333333,0.291666667,1,0.083333333,1
ERMN,FONE,FONE-031,31,621569,4407435,2008,1,Herbaceous,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FONE,FONE-031,31,621569,4407435,2008,1,Shrub,1,0.583333333,10.525,7,0.583333333,3
ERMN,FONE,FONE-031,31,621569,4407435,2008,1,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-031,31,621569,4407435,2012,2,Graminoid,1,0.25,0.541666667,3,0.25,2
ERMN,FONE,FONE-031,31,621569,4407435,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-031,31,621569,4407435,2012,2,Shrub,1,0.5,12.54166667,6,0.5,3
ERMN,FONE,FONE-031,31,621569,4407435,2012,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-031,31,621569,4407435,2016,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-031,31,621569,4407435,2016,3,Herbaceous,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FONE,FONE-031,31,621569,4407435,2016,3,Shrub,1,1,17.075,10,0.833333333,2
ERMN,FONE,FONE-031,31,621569,4407435,2016,3,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2009,1,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2009,1,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2009,1,Shrub,1,0,0,0,0,2
ERMN,FONE,FONE-035,35,620420,4407222,2009,1,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2013,2,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2013,2,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2013,2,Shrub,1,0,0,0,0,1
ERMN,FONE,FONE-035,35,620420,4407222,2013,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2017,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2017,3,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-035,35,620420,4407222,2017,3,Shrub,1,0,0,0,0,1
ERMN,FONE,FONE-035,35,620420,4407222,2017,3,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-038,38,621164,4407208,2010,1,Graminoid,1,0,0,0,0,1
ERMN,FONE,FONE-038,38,621164,4407208,2010,1,Herbaceous,1,0.083333333,0.291666667,1,0.083333333,1
ERMN,FONE,FONE-038,38,621164,4407208,2010,1,Shrub,1,0.416666667,2.175,5,0.416666667,3
ERMN,FONE,FONE-038,38,621164,4407208,2010,1,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-038,38,621164,4407208,2014,2,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-038,38,621164,4407208,2014,2,Herbaceous,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FONE,FONE-038,38,621164,4407208,2014,2,Shrub,1,0.5,4.466666667,6,0.5,4
ERMN,FONE,FONE-038,38,621164,4407208,2014,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-038,38,621164,4407208,2018,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-038,38,621164,4407208,2018,3,Herbaceous,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FONE,FONE-038,38,621164,4407208,2018,3,Shrub,1,0.833333333,18.7,8,0.666666667,3
ERMN,FONE,FONE-038,38,621164,4407208,2018,3,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-039,39,621412,4407224,2008,1,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-039,39,621412,4407224,2008,1,Herbaceous,1,0.166666667,0.25,2,0.166666667,2
ERMN,FONE,FONE-039,39,621412,4407224,2008,1,Shrub,1,0.916666667,30.63333333,9,0.75,2
ERMN,FONE,FONE-039,39,621412,4407224,2008,1,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-039,39,621412,4407224,2012,2,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-039,39,621412,4407224,2012,2,Herbaceous,1,0.5,9.166666667,4,0.333333333,2
ERMN,FONE,FONE-039,39,621412,4407224,2012,2,Shrub,1,1.083333333,37.1,10,0.833333333,2
ERMN,FONE,FONE-039,39,621412,4407224,2012,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-039,39,621412,4407224,2016,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-039,39,621412,4407224,2016,3,Herbaceous,1,0.416666667,2.508333333,3,0.25,2
ERMN,FONE,FONE-039,39,621412,4407224,2016,3,Shrub,1,1.166666667,50.79166667,11,0.916666667,3
ERMN,FONE,FONE-039,39,621412,4407224,2016,3,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-041,41,620013,4406951,2011,2,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-041,41,620013,4406951,2011,2,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-041,41,620013,4406951,2011,2,Shrub,1,0.166666667,0.016666667,2,0.166666667,1
ERMN,FONE,FONE-041,41,620013,4406951,2011,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-041,41,620013,4406951,2015,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-041,41,620013,4406951,2015,3,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-041,41,620013,4406951,2015,3,Shrub,1,0,0,0,0,2
ERMN,FONE,FONE-041,41,620013,4406951,2015,3,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2008,1,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2008,1,Shrub,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2008,1,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2012,2,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2012,2,Shrub,1,0,0,0,0,3
ERMN,FONE,FONE-042,42,620293,4406964,2012,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2016,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-042,42,620293,4406964,2016,3,Shrub,1,0.083333333,0.291666667,1,0.083333333,1
ERMN,FONE,FONE-042,42,620293,4406964,2016,3,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2008,1,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2008,1,Shrub,1,0.166666667,0.133333333,2,0.166666667,3
ERMN,FONE,FONE-043,43,620542,4406972,2008,1,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2012,2,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2012,2,Shrub,1,0.25,0.258333333,3,0.25,3
ERMN,FONE,FONE-043,43,620542,4406972,2012,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2016,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-043,43,620542,4406972,2016,3,Shrub,1,0.5,0.45,6,0.5,3
ERMN,FONE,FONE-043,43,620542,4406972,2016,3,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-046,46,621538,4406965,2008,1,Graminoid,1,0,0,0,0,1
ERMN,FONE,FONE-046,46,621538,4406965,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-046,46,621538,4406965,2008,1,Shrub,1,0.25,0.641666667,3,0.25,1
ERMN,FONE,FONE-046,46,621538,4406965,2008,1,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-046,46,621538,4406965,2012,2,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-046,46,621538,4406965,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,FONE,FONE-046,46,621538,4406965,2012,2,Shrub,1,0.166666667,1.466666667,2,0.166666667,3
ERMN,FONE,FONE-046,46,621538,4406965,2012,2,Tree,0,0,0,0,0,0
ERMN,FONE,FONE-046,46,621538,4406965,2016,3,Graminoid,0,0,0,0,0,0
ERMN,FONE,FONE-046,46,621538,4406965,2016,3,Herbaceous,1,0,0,0,0,1
ERMN,FONE,FONE-046,46,621538,4406965,2016,3,Shrub,1,0.25,1.475,3,0.25,3
ERMN,FONE,FONE-046,46,621538,4406965,2016,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-001,1,591649,4404336,2009,1,Graminoid,1,1,46.54166667,12,1,1
ERMN,FRHI,FRHI-001,1,591649,4404336,2009,1,Herbaceous,1,0.916666667,8.425,11,0.916666667,3
ERMN,FRHI,FRHI-001,1,591649,4404336,2009,1,Shrub,1,0.166666667,0.633333333,2,0.166666667,1
ERMN,FRHI,FRHI-001,1,591649,4404336,2009,1,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-001,1,591649,4404336,2013,2,Graminoid,1,1,15.41666667,12,1,1
ERMN,FRHI,FRHI-001,1,591649,4404336,2013,2,Herbaceous,1,1,2.3,9,0.75,3
ERMN,FRHI,FRHI-001,1,591649,4404336,2013,2,Shrub,1,0.25,1.041666667,3,0.25,3
ERMN,FRHI,FRHI-001,1,591649,4404336,2013,2,Tree,1,0,0,0,0,1
ERMN,FRHI,FRHI-001,1,591649,4404336,2017,3,Graminoid,1,1,58.54166667,12,1,1
ERMN,FRHI,FRHI-001,1,591649,4404336,2017,3,Herbaceous,1,1.25,11.30833333,11,0.916666667,4
ERMN,FRHI,FRHI-001,1,591649,4404336,2017,3,Shrub,1,0.416666667,9.258333333,5,0.416666667,2
ERMN,FRHI,FRHI-001,1,591649,4404336,2017,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-003,3,592163,4404352,2010,1,Graminoid,1,0,0,0,0,1
ERMN,FRHI,FRHI-003,3,592163,4404352,2010,1,Herbaceous,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-003,3,592163,4404352,2010,1,Shrub,1,0,0,0,0,3
ERMN,FRHI,FRHI-003,3,592163,4404352,2010,1,Tree,1,0,0,0,0,1
ERMN,FRHI,FRHI-003,3,592163,4404352,2014,2,Graminoid,1,0,0,0,0,1
ERMN,FRHI,FRHI-003,3,592163,4404352,2014,2,Herbaceous,1,0.25,0.258333333,3,0.25,5
ERMN,FRHI,FRHI-003,3,592163,4404352,2014,2,Shrub,1,0.083333333,0.125,1,0.083333333,4
ERMN,FRHI,FRHI-003,3,592163,4404352,2014,2,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-003,3,592163,4404352,2018,3,Graminoid,1,0,0,0,0,1
ERMN,FRHI,FRHI-003,3,592163,4404352,2018,3,Herbaceous,1,0.5,0.85,6,0.5,1
ERMN,FRHI,FRHI-003,3,592163,4404352,2018,3,Shrub,1,0.166666667,0.3,2,0.166666667,3
ERMN,FRHI,FRHI-003,3,592163,4404352,2018,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-004,4,592396,4404302,2011,2,Graminoid,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-004,4,592396,4404302,2011,2,Herbaceous,1,0.666666667,0.416666667,8,0.666666667,2
ERMN,FRHI,FRHI-004,4,592396,4404302,2011,2,Shrub,1,0,0,0,0,2
ERMN,FRHI,FRHI-004,4,592396,4404302,2011,2,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-004,4,592396,4404302,2015,3,Graminoid,1,0,0,0,0,1
ERMN,FRHI,FRHI-004,4,592396,4404302,2015,3,Herbaceous,1,0.75,2.041666667,9,0.75,2
ERMN,FRHI,FRHI-004,4,592396,4404302,2015,3,Shrub,1,0.083333333,0.008333333,1,0.083333333,2
ERMN,FRHI,FRHI-004,4,592396,4404302,2015,3,Tree,1,0.166666667,0.016666667,2,0.166666667,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2010,1,Graminoid,1,0,0,0,0,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2010,1,Herbaceous,1,0.25,0.308333333,3,0.25,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2010,1,Shrub,1,0,0,0,0,3
ERMN,FRHI,FRHI-008,8,592256,4404090,2010,1,Tree,1,0,0,0,0,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2014,2,Graminoid,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2014,2,Herbaceous,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2014,2,Shrub,1,0.083333333,0.008333333,1,0.083333333,2
ERMN,FRHI,FRHI-008,8,592256,4404090,2014,2,Tree,1,0,0,0,0,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2018,3,Graminoid,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2018,3,Herbaceous,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-008,8,592256,4404090,2018,3,Shrub,1,0.083333333,0.125,1,0.083333333,2
ERMN,FRHI,FRHI-008,8,592256,4404090,2018,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-010,10,591905,4403837,2008,1,Graminoid,1,0.416666667,0.725,5,0.416666667,1
ERMN,FRHI,FRHI-010,10,591905,4403837,2008,1,Herbaceous,1,1.416666667,22.09166667,12,1,3
ERMN,FRHI,FRHI-010,10,591905,4403837,2008,1,Shrub,1,0.5,4.416666667,6,0.5,1
ERMN,FRHI,FRHI-010,10,591905,4403837,2008,1,Tree,1,0.083333333,0.291666667,1,0.083333333,1
ERMN,FRHI,FRHI-010,10,591905,4403837,2012,2,Graminoid,1,0.416666667,0.675,5,0.416666667,1
ERMN,FRHI,FRHI-010,10,591905,4403837,2012,2,Herbaceous,1,1.75,9.991666667,12,1,3
ERMN,FRHI,FRHI-010,10,591905,4403837,2012,2,Shrub,1,0.5,1.85,6,0.5,2
ERMN,FRHI,FRHI-010,10,591905,4403837,2012,2,Tree,1,0,0,0,0,1
ERMN,FRHI,FRHI-010,10,591905,4403837,2016,3,Graminoid,1,0.5,3.35,6,0.5,1
ERMN,FRHI,FRHI-010,10,591905,4403837,2016,3,Herbaceous,1,2,26.03333333,12,1,4
ERMN,FRHI,FRHI-010,10,591905,4403837,2016,3,Shrub,1,0.833333333,12.68333333,7,0.583333333,3
ERMN,FRHI,FRHI-010,10,591905,4403837,2016,3,Tree,1,0,0,0,0,1
ERMN,FRHI,FRHI-011,11,592162,4403837,2008,1,Graminoid,1,0.666666667,3.866666667,8,0.666666667,1
ERMN,FRHI,FRHI-011,11,592162,4403837,2008,1,Herbaceous,1,1.416666667,2.708333333,11,0.916666667,3
ERMN,FRHI,FRHI-011,11,592162,4403837,2008,1,Shrub,1,0.583333333,11.20833333,7,0.583333333,2
ERMN,FRHI,FRHI-011,11,592162,4403837,2008,1,Tree,1,0.166666667,0.25,2,0.166666667,1
ERMN,FRHI,FRHI-011,11,592162,4403837,2012,2,Graminoid,1,1,18.58333333,12,1,1
ERMN,FRHI,FRHI-011,11,592162,4403837,2012,2,Herbaceous,1,1.083333333,3.108333333,11,0.916666667,4
ERMN,FRHI,FRHI-011,11,592162,4403837,2012,2,Shrub,1,1.166666667,14.58333333,10,0.833333333,5
ERMN,FRHI,FRHI-011,11,592162,4403837,2012,2,Tree,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-011,11,592162,4403837,2016,3,Graminoid,1,0.75,16.46666667,9,0.75,1
ERMN,FRHI,FRHI-011,11,592162,4403837,2016,3,Herbaceous,1,1.916666667,31.75833333,12,1,3
ERMN,FRHI,FRHI-011,11,592162,4403837,2016,3,Shrub,1,1.583333333,64.875,11,0.916666667,3
ERMN,FRHI,FRHI-011,11,592162,4403837,2016,3,Tree,1,0,0,0,0,1
ERMN,FRHI,FRHI-012,12,592402,4403837,2010,1,Graminoid,1,0.083333333,0.008333333,1,0.083333333,2
ERMN,FRHI,FRHI-012,12,592402,4403837,2010,1,Herbaceous,1,1.5,12.4,10,0.833333333,4
ERMN,FRHI,FRHI-012,12,592402,4403837,2010,1,Shrub,1,0.333333333,5,3,0.25,2
ERMN,FRHI,FRHI-012,12,592402,4403837,2010,1,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-012,12,592402,4403837,2014,2,Graminoid,1,0.75,3.225,9,0.75,1
ERMN,FRHI,FRHI-012,12,592402,4403837,2014,2,Herbaceous,1,1.416666667,5.558333333,9,0.75,3
ERMN,FRHI,FRHI-012,12,592402,4403837,2014,2,Shrub,1,0.5,11.59166667,5,0.416666667,3
ERMN,FRHI,FRHI-012,12,592402,4403837,2014,2,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-012,12,592402,4403837,2018,3,Graminoid,1,1,7.033333333,10,0.833333333,2
ERMN,FRHI,FRHI-012,12,592402,4403837,2018,3,Herbaceous,1,1,2.016666667,7,0.583333333,3
ERMN,FRHI,FRHI-012,12,592402,4403837,2018,3,Shrub,1,0.833333333,14.88333333,8,0.666666667,2
ERMN,FRHI,FRHI-012,12,592402,4403837,2018,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-018,18,592367,4403359,2011,2,Graminoid,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-018,18,592367,4403359,2011,2,Herbaceous,1,0.583333333,0.291666667,7,0.583333333,2
ERMN,FRHI,FRHI-018,18,592367,4403359,2011,2,Shrub,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-018,18,592367,4403359,2011,2,Tree,1,0.5,0.05,6,0.5,1
ERMN,FRHI,FRHI-018,18,592367,4403359,2015,3,Graminoid,1,0.5,3.466666667,6,0.5,1
ERMN,FRHI,FRHI-018,18,592367,4403359,2015,3,Herbaceous,1,0.333333333,0.316666667,4,0.333333333,2
ERMN,FRHI,FRHI-018,18,592367,4403359,2015,3,Shrub,1,0.416666667,0.675,3,0.25,3
ERMN,FRHI,FRHI-018,18,592367,4403359,2015,3,Tree,1,0.583333333,0.058333333,7,0.583333333,1
ERMN,FRHI,FRHI-020,20,592015,4403074,2008,1,Graminoid,1,0,0,0,0,1
ERMN,FRHI,FRHI-020,20,592015,4403074,2008,1,Herbaceous,1,0.166666667,0.75,2,0.166666667,1
ERMN,FRHI,FRHI-020,20,592015,4403074,2008,1,Shrub,1,0,0,0,0,2
ERMN,FRHI,FRHI-020,20,592015,4403074,2008,1,Tree,1,0.166666667,0.016666667,2,0.166666667,1
ERMN,FRHI,FRHI-020,20,592015,4403074,2012,2,Graminoid,1,0.25,0.025,3,0.25,1
ERMN,FRHI,FRHI-020,20,592015,4403074,2012,2,Herbaceous,1,0,0,0,0,1
ERMN,FRHI,FRHI-020,20,592015,4403074,2012,2,Shrub,0,0,0,0,0,0
ERMN,FRHI,FRHI-020,20,592015,4403074,2012,2,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-020,20,592015,4403074,2016,3,Graminoid,1,0.666666667,8.316666667,8,0.666666667,1
ERMN,FRHI,FRHI-020,20,592015,4403074,2016,3,Herbaceous,1,0.25,0.141666667,3,0.25,1
ERMN,FRHI,FRHI-020,20,592015,4403074,2016,3,Shrub,1,0,0,0,0,2
ERMN,FRHI,FRHI-020,20,592015,4403074,2016,3,Tree,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-022,22,592521,4403089,2008,1,Graminoid,1,0.083333333,0.125,1,0.083333333,1
ERMN,FRHI,FRHI-022,22,592521,4403089,2008,1,Herbaceous,1,0.333333333,1.716666667,4,0.333333333,2
ERMN,FRHI,FRHI-022,22,592521,4403089,2008,1,Shrub,1,0.833333333,33.58333333,8,0.666666667,2
ERMN,FRHI,FRHI-022,22,592521,4403089,2008,1,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-022,22,592521,4403089,2012,2,Graminoid,1,0.416666667,2.791666667,5,0.416666667,1
ERMN,FRHI,FRHI-022,22,592521,4403089,2012,2,Herbaceous,1,0.166666667,0.416666667,2,0.166666667,1
ERMN,FRHI,FRHI-022,22,592521,4403089,2012,2,Shrub,1,1.166666667,30.65,11,0.916666667,2
ERMN,FRHI,FRHI-022,22,592521,4403089,2012,2,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-022,22,592521,4403089,2016,3,Graminoid,1,0.75,13.15833333,9,0.75,1
ERMN,FRHI,FRHI-022,22,592521,4403089,2016,3,Herbaceous,1,1.166666667,9.633333333,10,0.833333333,2
ERMN,FRHI,FRHI-022,22,592521,4403089,2016,3,Shrub,1,1.083333333,27.08333333,11,0.916666667,3
ERMN,FRHI,FRHI-022,22,592521,4403089,2016,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-023,23,592779,4403085,2009,1,Graminoid,1,0.25,4.708333333,3,0.25,1
ERMN,FRHI,FRHI-023,23,592779,4403085,2009,1,Herbaceous,1,0.583333333,11.84166667,7,0.583333333,3
ERMN,FRHI,FRHI-023,23,592779,4403085,2009,1,Shrub,1,0.75,32.3,7,0.583333333,3
ERMN,FRHI,FRHI-023,23,592779,4403085,2009,1,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-023,23,592779,4403085,2013,2,Graminoid,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-023,23,592779,4403085,2013,2,Herbaceous,1,1.166666667,12.51666667,11,0.916666667,3
ERMN,FRHI,FRHI-023,23,592779,4403085,2013,2,Shrub,1,1.166666667,23.44166667,9,0.75,3
ERMN,FRHI,FRHI-023,23,592779,4403085,2013,2,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-023,23,592779,4403085,2017,3,Graminoid,1,0.666666667,5.6,7,0.583333333,2
ERMN,FRHI,FRHI-023,23,592779,4403085,2017,3,Herbaceous,1,1.666666667,18.46666667,12,1,3
ERMN,FRHI,FRHI-023,23,592779,4403085,2017,3,Shrub,1,1.25,33.125,10,0.833333333,4
ERMN,FRHI,FRHI-023,23,592779,4403085,2017,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-024,24,591637,4402845,2009,1,Graminoid,1,1,27.59166667,12,1,1
ERMN,FRHI,FRHI-024,24,591637,4402845,2009,1,Herbaceous,1,0.916666667,1.075,9,0.75,5
ERMN,FRHI,FRHI-024,24,591637,4402845,2009,1,Shrub,1,0.416666667,2.625,5,0.416666667,2
ERMN,FRHI,FRHI-024,24,591637,4402845,2009,1,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-024,24,591637,4402845,2013,2,Graminoid,1,1,18.25,12,1,1
ERMN,FRHI,FRHI-024,24,591637,4402845,2013,2,Herbaceous,1,1.5,9.3,11,0.916666667,3
ERMN,FRHI,FRHI-024,24,591637,4402845,2013,2,Shrub,1,0.666666667,8.05,8,0.666666667,2
ERMN,FRHI,FRHI-024,24,591637,4402845,2013,2,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-024,24,591637,4402845,2017,3,Graminoid,1,1,75.83333333,12,1,1
ERMN,FRHI,FRHI-024,24,591637,4402845,2017,3,Herbaceous,1,1.333333333,13.38333333,10,0.833333333,4
ERMN,FRHI,FRHI-024,24,591637,4402845,2017,3,Shrub,1,0.666666667,19.125,8,0.666666667,1
ERMN,FRHI,FRHI-024,24,591637,4402845,2017,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-025,25,591905,4402845,2011,2,Graminoid,1,0.916666667,31.84166667,11,0.916666667,1
ERMN,FRHI,FRHI-025,25,591905,4402845,2011,2,Herbaceous,1,1.75,11.69166667,11,0.916666667,3
ERMN,FRHI,FRHI-025,25,591905,4402845,2011,2,Shrub,1,1,9,12,1,1
ERMN,FRHI,FRHI-025,25,591905,4402845,2011,2,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-025,25,591905,4402845,2015,3,Graminoid,1,1,79.375,12,1,1
ERMN,FRHI,FRHI-025,25,591905,4402845,2015,3,Herbaceous,1,1.25,12.64166667,12,1,3
ERMN,FRHI,FRHI-025,25,591905,4402845,2015,3,Shrub,1,1,19.08333333,11,0.916666667,3
ERMN,FRHI,FRHI-025,25,591905,4402845,2015,3,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-026,26,592165,4402832,2009,1,Graminoid,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,FRHI,FRHI-026,26,592165,4402832,2009,1,Herbaceous,1,0.583333333,9.475,7,0.583333333,1
ERMN,FRHI,FRHI-026,26,592165,4402832,2009,1,Shrub,1,0.083333333,7.083333333,1,0.083333333,1
ERMN,FRHI,FRHI-026,26,592165,4402832,2009,1,Tree,0,0,0,0,0,0
ERMN,FRHI,FRHI-026,26,592165,4402832,2013,2,Graminoid,1,0.25,1.758333333,3,0.25,1
ERMN,FRHI,FRHI-026,26,592165,4402832,2013,2,Herbaceous,1,0.666666667,5.15,8,0.666666667,1
ERMN,FRHI,FRHI-026,26,592165,4402832,2013,2,Shrub,1,0.25,2.925,3,0.25,3
ERMN,FRHI,FRHI-026,26,592165,4402832,2013,2,Tree,1,0.166666667,0.016666667,2,0.166666667,1
ERMN,FRHI,FRHI-026,26,592165,4402832,2017,3,Graminoid,1,0.666666667,1.366666667,8,0.666666667,1
ERMN,FRHI,FRHI-026,26,592165,4402832,2017,3,Herbaceous,1,1,2.75,9,0.75,2
ERMN,FRHI,FRHI-026,26,592165,4402832,2017,3,Shrub,1,0.333333333,7.391666667,4,0.333333333,5
ERMN,FRHI,FRHI-026,26,592165,4402832,2017,3,Tree,1,0.166666667,0.016666667,2,0.166666667,1
ERMN,FRHI,FRHI-028,28,592665,4402837,2011,2,Graminoid,1,0.333333333,0.15,4,0.333333333,1
ERMN,FRHI,FRHI-028,28,592665,4402837,2011,2,Herbaceous,1,1.5,5.316666667,11,0.916666667,2
ERMN,FRHI,FRHI-028,28,592665,4402837,2011,2,Shrub,1,0.583333333,2.708333333,7,0.583333333,3
ERMN,FRHI,FRHI-028,28,592665,4402837,2011,2,Tree,1,0,0,0,0,1
